last_scraped,name,neighbourhood_cleansed,latitude,longitude,price
9/22/2022,nice rooms in nice centric house,Miguel Hidalgo,19.44358,-99.21206,$991.00 
9/23/2022,Art Deco in Condesa King,Cuauhtémoc,19.41356,-99.17586,"$1,398.00 "
9/23/2022,Beautiful Hideaway in Historic Building Across from the Park,Cuauhtémoc,19.42018,-99.15945,"$3,175.00 "
9/23/2022,2 Bedrooms Apt with Balcony,Cuauhtémoc,19.4218,-99.16474,"$2,616.00 "
9/23/2022,Very cool apartment with terrace in Roma Norte,Cuauhtémoc,19.41441,-99.16323,"$2,194.00 "
9/22/2022,RECAMARA EN BONITA CASA EN CONDOMIN,Tlalpan,19.29005,-99.13694,$287.00 
9/22/2022,Amplio espacio con 2 habitaciones.,Coyoacán,19.34347,-99.16108,"$1,160.00 "
9/22/2022,Private Clean & Cozy Loft-60 Mg WFi,Benito Juárez,19.37762,-99.15932,$890.00 
9/22/2022,Two rooms in Narvarte apartment,Benito Juárez,19.39561,-99.15013,$250.00 
9/22/2022,1BR Studio in the heart of Coyoacan,Coyoacán,19.34706,-99.16568,$650.00 
9/23/2022,BR4B2.5BED6Spacious&Comfortable TownHouseRomaNorte,Cuauhtémoc,19.4202,-99.16906,"$2,729.00 "
9/23/2022,Luxury Apartments in Roma/Condesa,Cuauhtémoc,19.41728,-99.16635,"$2,500.00 "
9/23/2022,Habitación y estudio con TV,Miguel Hidalgo,19.40953,-99.18697,$660.00 
9/22/2022,Cozy Studio with terrace in Coyoacan,Coyoacán,19.3439,-99.16784,$600.00 
9/22/2022,Charming room Center Coyoacan FRIDA,Coyoacán,19.33753,-99.15454,$500.00 
9/22/2022,Santa Fe Luxury High-rise City View w 2 King Beds,Cuajimalpa de Morelos,19.35984,-99.27943,"$2,399.00 "
9/23/2022,Amazing 2BR in Condesa with fantastic City View,Cuauhtémoc,19.4141,-99.17348,"$3,375.00 "
9/23/2022,In the heart of La Condesa,Cuauhtémoc,19.41397,-99.17491,$360.00 
9/23/2022,Master bedroom  big apartment Condesa México City,Cuauhtémoc,19.40759,-99.17253,$920.00 
9/23/2022,A small independent space,Miguel Hidalgo,19.41633,-99.18026,$540.00 
9/23/2022,"15th floor apartment Roma Norte, Mexico City",Cuauhtémoc,19.42044,-99.16682,"$1,394.00 "
9/22/2022,CercaWTC Roma Polanco StaFe Napoles,Álvaro Obregón,19.39182,-99.19455,$500.00 
9/23/2022,"Bright, quiet, clean, centric, garden view",Benito Juárez,19.39551,-99.17676,$220.00 
9/22/2022,Great apartment Mexico city center,Cuauhtémoc,19.44551,-99.15605,$920.00 
9/22/2022,Suite Margrit,Coyoacán,19.35557365,-99.16584015,"$2,470.00 "
9/23/2022,Sunny room + balcony in classic house,Benito Juárez,19.39567,-99.17694,$246.00 
9/22/2022,Comfortable Room in Excellent Location.,Benito Juárez,19.39052,-99.15944,$447.00 
9/22/2022,Estudio  con baño privado. Entrada Independiente,Benito Juárez,19.37496,-99.17334,$335.00 
9/23/2022,Cute apartment by WTC,Benito Juárez,19.39664,-99.17516,$846.00 
9/22/2022,♡50% Off Dtown Terrace & Kitchen Speed Up 100 MBPS,Venustiano Carranza,19.41833,-99.11802,"$1,257.00 "
9/23/2022,Cuarto en la Juárez,Cuauhtémoc,19.42793,-99.15546,$650.00 
9/22/2022,"1 BR, queen size bed, security 24h, fast internet",Benito Juárez,19.37892,-99.1889,$853.00 
9/23/2022,Colonial Terrace,Cuauhtémoc,19.43815,-99.13644,"$1,398.00 "
9/23/2022,Luxury Studios in Roma/Condesa,Cuauhtémoc,19.41856,-99.16593,"$2,250.00 "
9/23/2022,Entire Apartment in Colonia Centro,Cuauhtémoc,19.42906,-99.14615,$739.00 
9/22/2022,Bello Departamento Parques Polanco,Miguel Hidalgo,19.44181,-99.18803,"$1,400.00 "
9/22/2022,"Villa Patricia, Heart of Coyoacan",Coyoacán,19.35445,-99.16251,"$1,300.00 "
9/23/2022,Pretty Pretty Pretty Apt Indoor-Outdoor Space in La Roma,Cuauhtémoc,19.420214,-99.169487,"$2,596.00 "
9/22/2022,"Villa Conchita, Heart of Coyoacan",Coyoacán,19.35472,-99.16258,"$1,300.00 "
9/23/2022,Jack Kerouac's Cozy Den in Roma Norte,Cuauhtémoc,19.41321,-99.15943,$760.00 
9/23/2022,"Cozy, sunny room. Located in the heart of CDMX",Benito Juárez,19.39213,-99.17207,$400.00 
9/23/2022,,Miguel Hidalgo,19.43229,-99.19026,"$1,598.00 "
9/23/2022,Private Room on Condesa,Cuauhtémoc,19.41561,-99.1795,"$1,418.00 "
9/23/2022,nice private room on Condesa,Miguel Hidalgo,19.41783,-99.17982,"$1,258.00 "
9/23/2022,standar small room in condesa!!,Cuauhtémoc,19.41772,-99.17836,$879.00 
9/22/2022,No me Olvides,Coyoacán,19.35557,-99.16584,"$2,100.00 "
9/22/2022,Mex Suites Casa Azúl B&B,Benito Juárez,19.37748,-99.18156,"$1,300.00 "
9/23/2022,Heart of the hippest hood in DF,Cuauhtémoc,19.40842,-99.17385,$333.00 
9/22/2022,50% off! Two room suite in Santa Fe,Cuajimalpa de Morelos,19.36045,-99.27996,$300.00 
9/23/2022,2 bedroom apt in Colonia Juarez,Cuauhtémoc,19.42644,-99.161,$998.00 
9/23/2022,Departamento Superior Roma/ Norte- Sanitized,Cuauhtémoc,19.42536,-99.16043,$719.00 
9/23/2022,Nice furnished apartmt in Mex City- Roma Norte,Cuauhtémoc,19.41961,-99.16729,"$1,358.00 "
9/22/2022,Cuarto en Lomas Virreyes con vista a Chapultepec,Miguel Hidalgo,19.42297,-99.20626,$910.00 
9/22/2022,WONDERFUL ROOM IN A HOUSE,Tlalpan,19.29362,-99.16224,$300.00 
9/23/2022,FURNISHED ROOM,Cuauhtémoc,19.41075,-99.17652,$200.00 
9/22/2022,Complete apartment w / elevator and parking,Miguel Hidalgo,19.440629,-99.16809,$674.00 
9/23/2022,"Muy amplia recámara con sala,  vestidor y baño",Tlalpan,19.29164,-99.16195,"$1,250.00 "
9/22/2022,Studio Downtown Historic Coyoacan,Coyoacán,19.34682,-99.16616,$650.00 
9/23/2022,Beautiful apartment nearJuárez/Roma/Zona Rosa,Cuauhtémoc,19.43319,-99.15964,"$7,988.00 "
9/22/2022,Lomas French Balcony,Miguel Hidalgo,19.41861,-99.21494,"$3,143.00 "
9/23/2022,Beautiful Cozy Private room RomaNte,Cuauhtémoc,19.42117,-99.16809,$590.00 
9/23/2022,PRECIOSO APARTAMENTO DE 70 M2,Benito Juárez,19.36295,-99.15335,$799.00 
9/23/2022,AMENITIES OPEN Trendy & Balcony Rooftop in POLANCO,Miguel Hidalgo,19.4374,-99.19049,"$2,896.00 "
9/23/2022,1 bedroom apaprtment hotel style service,Miguel Hidalgo,19.43661,-99.20527,"$1,212.00 "
9/22/2022,Departamento de Lujo en Polanco,Miguel Hidalgo,19.42962,-99.20321,"$1,280.00 "
9/23/2022,"3 Bedroom, Centre Personalized Tours, Pool Gym 328",Cuauhtémoc,19.43432,-99.14581,"$1,458.00 "
9/22/2022,Departamento Bosque de Duraznos,Miguel Hidalgo,19.40522,-99.24098,$900.00 
9/22/2022,luxury apartment in Palmas,Miguel Hidalgo,19.42512,-99.22595,"$1,503.00 "
9/23/2022,Private studio apartment Roma Sur authentic CDMX,Cuauhtémoc,19.40456,-99.16308,$950.00 
9/22/2022,apartamento de lujo en Palmas,Miguel Hidalgo,19.42485,-99.22614,"$1,237.00 "
9/22/2022,Luxury apartment in Bosques,Miguel Hidalgo,19.4017,-99.25329,"$1,780.00 "
9/23/2022,Room in a shared apartament,Cuauhtémoc,19.43338,-99.15891,$655.00 
9/23/2022,En el corazón de Reforma,Cuauhtémoc,19.4273,-99.16889,"$2,796.00 "
9/22/2022,SAN ANGEL INN  # 3  (SANITIZED).,Álvaro Obregón,19.35059,-99.1978,$389.00 
9/23/2022,Bonito Apartamento Art Déco en el Barrio Condesa,Cuauhtémoc,19.41104,-99.17168,"$1,038.00 "
9/23/2022,Eclectic Jungle: 4 bedrooms in beautiful ​​Polanco,Miguel Hidalgo,19.437281,-99.212929,"$1,539.00 "
9/23/2022,"Beautiful, sunny and airy apartment!",Cuauhtémoc,19.41896,-99.15508,"$1,449.00 "
9/22/2022,At the heart of Mexico City,Cuauhtémoc,19.42699,-99.1351,$403.00 
9/23/2022,Nice and cozy apartment Condesa,Cuauhtémoc,19.40696,-99.16899,"$1,700.00 "
9/22/2022,Pent House con alberca,Benito Juárez,19.36306,-99.16338,$800.00 
9/23/2022,Departamento PH  ideal para home office,Cuauhtémoc,19.43025,-99.17326,$450.00 
9/22/2022,Un lugar diferente en la CDMX,Tlalpan,19.29548,-99.19127,"$3,200.00 "
9/22/2022,Habitación bonita en casa en zona residencial,Tlalpan,19.30177,-99.12838,$550.00 
9/23/2022,"♡ 50% Off Polanco King Size, 60” Tv & Fast Wifi",Miguel Hidalgo,19.4366,-99.19059,"$4,972.00 "
9/23/2022,Condesa penthouse with iconic views of Polanco,Cuauhtémoc,19.40905994,-99.18165386,"$2,866.00 "
9/23/2022,Habitacion Privada S. Miguel Chap.,Miguel Hidalgo,19.40755,-99.1864,"$1,098.00 "
9/22/2022,Lovely Room in Good Old Coyoacan (Agave Room),Coyoacán,19.35291,-99.16764,$700.00 
9/22/2022,2 bed Suite near Coyoacan - WiFi,Benito Juárez,19.37781,-99.15996,$499.00 
9/23/2022,(4)Full Apartment in Colonia Roma close to Condesa,Cuauhtémoc,19.41411415,-99.16283879,$559.00 
9/22/2022,Apto 2 dorm y park Sur Cd. Mex  :),Tlalpan,19.28849,-99.13014,$360.00 
9/22/2022,La casa del Parque,Tlalpan,19.28901,-99.14271,$290.00 
9/23/2022,three bedroom apartment Polanco,Miguel Hidalgo,19.43792,-99.19647,"$2,137.00 "
9/23/2022,CHIC APARTMENT in the heart of CDMX w/RoofGarden,Cuauhtémoc,19.43326,-99.16806,$863.00 
9/22/2022,Comfy room in Secured Building,Álvaro Obregón,19.33744,-99.20311,$650.00 
9/22/2022,Cozy Room close to Everything (Plaza Delta),Benito Juárez,19.39628,-99.15343,$300.00 
9/23/2022,"Great location, amazing neighborhood: Downtown MX",Cuauhtémoc,19.43107,-99.14473,$950.00 
9/22/2022,Book´s Nest - Nido del Bibliotecario. Casita,Coyoacán,19.35398,-99.14778,$951.00 
9/22/2022,Amazing apartment near Santa Fe,Cuajimalpa de Morelos,19.35777,-99.28444,"$1,000.00 "
9/22/2022,DEPARTAMENTOS AMUEBLADOS,Coyoacán,19.35720798,-99.16538181,$900.00 
9/23/2022,Private RoofTop  Walking-distance Neighborhood,Cuauhtémoc,19.41624,-99.15748,"$1,404.00 "
9/23/2022,Great apartent in the hearth of the city,Cuauhtémoc,19.42587,-99.15385,"$1,121.00 "
9/23/2022,ESPACIOSA HABITACIÓN CON BAÑO EN ROMA NORTE,Cuauhtémoc,19.41325,-99.15733,$707.00 
9/22/2022,Cozy room in great area,Coyoacán,19.35226,-99.16233,$400.00 
9/23/2022,Polanco 2BR with WiFi & parking,Miguel Hidalgo,19.43395,-99.20611,"$3,051.00 "
9/23/2022,Lovely sunny flat,Miguel Hidalgo,19.41304,-99.18398,"$1,500.00 "
9/22/2022,Beauty & New Apartment,Miguel Hidalgo,19.45349,-99.18398,"$1,429.00 "
9/22/2022,Mexico Vacation Rental Property,Coyoacán,19.33598,-99.1238,"$2,264.00 "
9/23/2022,Amazing three bedrooms apartment in Condesa,Cuauhtémoc,19.40573,-99.1709,"$2,400.00 "
9/23/2022,Habitacion Privada en la Condesa,Cuauhtémoc,19.40662,-99.17301,"$1,598.00 "
9/23/2022,Amazing loft in Colonia del Valle,Benito Juárez,19.39552,-99.16388,$600.00 
9/23/2022,Flat in the heart of La Condesa,Cuauhtémoc,19.41035,-99.17145,"$2,187.00 "
9/22/2022,Gay UNAM Room,Coyoacán,19.32944,-99.16091,$200.00 
9/23/2022,Loft en un hermoso edificio histórico renovado,Cuauhtémoc,19.43131,-99.15203,"$2,000.00 "
9/22/2022,Beautiful Típical Mexican House with roof garden,Benito Juárez,19.37819,-99.16773,"$1,200.00 "
9/22/2022,504 Cozy  A/C apartment downtown! Rooftop,Cuauhtémoc,19.428986,-99.134689,$522.00 
9/22/2022,"506 Great Location, A/C apartment",Cuauhtémoc,19.428986,-99.134689,$699.00 
9/22/2022,"EASY ACCES, GREAT SPACES AND 2 BIKES FOR FREE!",Miguel Hidalgo,19.42489,-99.17724,"$2,000.00 "
9/22/2022,SAFE PENTHOUSE W/ HUGE TERRACE,Cuauhtémoc,19.42876,-99.13445,$750.00 
9/23/2022,Deluxe room at heart of Mexico City,Cuauhtémoc,19.40338,-99.16555,$600.00 
9/22/2022,Casita en Coyoacán,Coyoacán,19.35362,-99.1477,$991.00 
9/22/2022,Recamara con entrada independiente,Tlalpan,19.26894,-99.17053,$428.00 
9/23/2022,Pretty room in beautiful apartment!,Cuauhtémoc,19.41156,-99.15786,$388.00 
9/22/2022,Habitaciòn privada,Benito Juárez,19.39841,-99.13573,$450.00 
9/22/2022,Beautiful Antique/Luxury MEX-House,Coyoacán,19.35156,-99.16508,"$1,200.00 "
9/22/2022,El cuarto del jardín,Coyoacán,19.34447,-99.16036,$320.00 
9/23/2022,Industrial Inspired Rustic Loft Apartment,Cuauhtémoc,19.4106,-99.17732,"$4,972.00 "
9/23/2022,Cuarto Blanco Beautiful prívate Bedroom with bath,Cuauhtémoc,19.40693,-99.17778,"$1,200.00 "
9/22/2022,apartment in Bosques,Miguel Hidalgo,19.4053,-99.24144,$931.00 
9/23/2022,Mira pasar la ciudad en este encantador loft lleno de plantas y libros,Cuauhtémoc,19.42663,-99.1608,"$1,869.00 "
9/22/2022,♡ 50% Off Home Office Private Apt. Up to 100 mbps!,Venustiano Carranza,19.41731,-99.1196,"$1,200.00 "
9/23/2022,Suite 3 - Suites Condesa Mexico,Cuauhtémoc,19.40904,-99.17327,$800.00 
9/22/2022,Confortable habitacion en Coyoacan,Coyoacán,19.35744,-99.15411,$420.00 
9/22/2022,Bright and beautiful room Narvarte,Benito Juárez,19.38266,-99.15167,$550.00 
9/22/2022,I lend to you my flat for days:),Iztacalco,19.39981,-99.09551,$505.00 
9/23/2022,Historic Mansion - Modern Quirky Duplex,Cuauhtémoc,19.43345,-99.13832,"$1,173.00 "
9/22/2022,French Mansion in Coyoacan (Suite Sabines),Coyoacán,19.34601,-99.16372,"$2,000.00 "
9/23/2022,1 habitación para 1 o 2 personas .,Benito Juárez,19.39286,-99.18249,$499.00 
9/23/2022,Modern/Secure Beautiful 2 Bed apartment in Polanco,Miguel Hidalgo,19.43801,-99.19121,"$1,398.00 "
9/23/2022,Beautyfull house in Condesa,Cuauhtémoc,19.40802,-99.17856,"$1,578.00 "
9/23/2022,"Apartment in Roma, Mexico City",Cuauhtémoc,19.41066,-99.16193,$359.00 
9/23/2022,"WTC Napoles, ideal Business Trip",Benito Juárez,19.39507,-99.17451,"$2,277.00 "
9/23/2022,NIce & cozy apt in La Roma /wifi 180 mbps,Cuauhtémoc,19.4042,-99.16285,"$1,520.00 "
9/23/2022,Nice Studio in Condesa,Cuauhtémoc,19.41243,-99.17499,$499.00 
9/23/2022,Casa de huespedes.  Bed & Breakfast,Cuauhtémoc,19.42178345,-99.16834259,"$1,098.00 "
9/23/2022,"Habitación en Amsterdam, Mexico City",Cuauhtémoc,19.413349,-99.170555,$479.00 
9/23/2022,White Loft,Miguel Hidalgo,19.39811,-99.1822,$899.00 
9/23/2022,メキシコシティの革命記念塔付近のホステルです。,Cuauhtémoc,19.43883,-99.15283,$300.00 
9/23/2022,Beautiful apartment in Condesa,Cuauhtémoc,19.41708,-99.1769,"$1,598.00 "
9/23/2022,"Roma/Condesa, Apt 2 habitaciones",Cuauhtémoc,19.41808,-99.1721,"$1,717.00 "
9/23/2022,Hermosa casita en la Colonia Roma,Cuauhtémoc,19.41741,-99.16523,"$1,480.00 "
9/23/2022,"Big iIluminated nice bedroom, La Condesa Mex. City",Cuauhtémoc,19.40706,-99.17451,$350.00 
9/23/2022,Colonial Terrace Double,Cuauhtémoc,19.43815,-99.13644,"$2,967.00 "
9/23/2022,Cozy Loft Studio-Apartment C7,Cuauhtémoc,19.40735,-99.17363,"$1,664.00 "
9/23/2022,Viva la Vida in a Sunny Modern Apartment in New Polanco,Miguel Hidalgo,19.44357,-99.20401,"$2,355.00 "
9/23/2022,Sunny spacious apartment in the heart of Condesa,Cuauhtémoc,19.4096,-99.16946,"$2,336.00 "
9/22/2022,"GREAT VIEW, GREAT APARTMENT!",Cuauhtémoc,19.42374,-99.1763,"$1,440.00 "
9/23/2022,1960s-Style Loft with a Lap Pool in an Art Deco Neighborhood,Cuauhtémoc,19.43386,-99.15124,"$2,297.00 "
9/22/2022,"Camelia, Mexico City",Álvaro Obregón,19.35098,-99.18427,$650.00 
9/23/2022,COZY MODERN ROOM ( Monterrey Room Condesa Haus ),Cuauhtémoc,19.40936,-99.17693,"$1,976.00 "
9/23/2022,Bonito departamento en la Condesa,Cuauhtémoc,19.41694,-99.17877,"$1,398.00 "
9/23/2022,Beautiful chill-appart in Condesa,Cuauhtémoc,19.40707,-99.17086,$700.00 
9/22/2022,Camelia 1 Inmejorable Calidad,Álvaro Obregón,19.35285,-99.18361,$550.00 
9/22/2022,"Inmejorable ubicación, tranquilidad",Álvaro Obregón,19.3534,-99.18188,$500.00 
9/23/2022,Neat space/urban view/best located.,Cuauhtémoc,19.40943,-99.16665,"$1,519.00 "
9/22/2022,Comfy and nice room in Coyoacan,Coyoacán,19.35445,-99.15053,$500.00 
9/23/2022,Beautiful 2BD AP Polanco's heart.,Miguel Hidalgo,19.42955,-99.19527,"$1,238.00 "
9/23/2022,habitaciones en renta,Cuauhtémoc,19.41073,-99.17182,$399.00 
9/23/2022,HABITACION EN DEPARTAMENTO ANTIGUO,Cuauhtémoc,19.40591,-99.16695,$599.00 
9/23/2022,(7)Full Apartment in Colonia Roma close to Condesa,Cuauhtémoc,19.41456,-99.16145,$642.00 
9/22/2022,Your oasis in the heart of Coyoacan,Coyoacán,19.34794,-99.15955,"$2,600.00 "
9/22/2022,TRENDY APARTMENT IN DEL VALLE AREA,Benito Juárez,19.38688,-99.14789,$690.00 
9/23/2022,Charming loft. Excelent location.,Cuauhtémoc,19.43638,-99.16074,$901.00 
9/23/2022,great location in condesa trendy for home officce,Cuauhtémoc,19.40777,-99.1778,"$1,071.00 "
9/23/2022,(9)Full Apartment in Colonia Roma close to Condesa,Cuauhtémoc,19.41253,-99.16283,$625.00 
9/23/2022,"1st , Private Room Condesa - Roma",Cuauhtémoc,19.41869,-99.17077,$364.00 
9/23/2022,Private room excelent location,Cuauhtémoc,19.42471,-99.15656,$299.00 
9/23/2022,Excellent Furnished  Suite,Cuauhtémoc,19.42517,-99.16041,$799.00 
9/22/2022,Aparthotel La Casa de Art!,Coyoacán,19.34772,-99.16157,"$1,500.00 "
9/23/2022,Private room Colonia Napoles WTC,Benito Juárez,19.39691,-99.17704,$275.00 
9/23/2022,Cozy room in modern flat in Condesa,Cuauhtémoc,19.41266,-99.17761,$519.00 
9/23/2022,Sunny Ample New Flat in Narvarte,Benito Juárez,19.3982,-99.15664,"$1,028.00 "
9/22/2022,Unique Room in the Centric Polanco District,Miguel Hidalgo,19.42964,-99.20166,"$3,801.00 "
9/23/2022,18th Century Apartment,Cuauhtémoc,19.43815,-99.13644,"$1,398.00 "
9/22/2022,Cuartos en Lomas de Tarango,Álvaro Obregón,19.36394,-99.2194,"$2,000.00 "
9/23/2022,Nice apartment in colonia Roma,Cuauhtémoc,19.42216,-99.16518,$799.00 
9/23/2022,"Cozy apart. in heart of City, Zona Rosa",Cuauhtémoc,19.4276,-99.16541,"$1,127.00 "
9/23/2022,Luxury Apt. W/ Best View in Mexico,Miguel Hidalgo,19.43243,-99.20933,"$5,991.00 "
9/23/2022,3rd Fl. Private Condesa - Roma,Cuauhtémoc,19.41909,-99.17242,$340.00 
9/23/2022,Great place to be in Roma/Condesa area!,Cuauhtémoc,19.41031,-99.16344,"$1,138.00 "
9/22/2022,"Big, charming house with garden, 5min. to Santa Fe",Cuajimalpa de Morelos,19.34135,-99.30733,"$1,500.00 "
9/23/2022,"Sunny & comfy flat at Roma, Mexico city",Cuauhtémoc,19.40383,-99.16007,"$1,100.00 "
9/22/2022,Independent apartment just by UNAM,Coyoacán,19.33708,-99.18262,$500.00 
9/23/2022,"CITY CENTER LUXURY  QUIET 3 BR, TOURS 1126",Cuauhtémoc,19.43432,-99.14581,"$1,823.00 "
9/22/2022,"Private, Clean & Cozy Suite - WiFi",Benito Juárez,19.37608,-99.1612,$729.00 
9/22/2022,Loft super ubicado. Perfectamente Sanitizado,Benito Juárez,19.36556,-99.1875,$580.00 
9/23/2022,Beautiful 2BR townhouse Condesa/Roma,Cuauhtémoc,19.40708,-99.17031,"$1,438.00 "
9/23/2022,Beautiful Pent House with roof garden,Benito Juárez,19.37423,-99.17579,$727.00 
9/23/2022,L'OliveGorgeous studio. 5minWTC. Clean&Desinfected,Benito Juárez,19.39184,-99.17684,$950.00 
9/23/2022,"Loft con terraza, cerca Plaza Carso",Miguel Hidalgo,19.44244,-99.20502,$969.00 
9/23/2022,CDMX ★PH1★ in La Condesa,Cuauhtémoc,19.40821,-99.17053,"$3,224.00 "
9/23/2022,Beautiful Room in Condesa/Escandon,Cuauhtémoc,19.40741,-99.18053,$786.00 
9/22/2022,2B - Suite Casona San Angel  - 1BR/1BA Double,Álvaro Obregón,19.35172,-99.19159,$850.00 
9/23/2022,Personal Studio in Zona Rosa,Cuauhtémoc,19.42892,-99.16452,$819.00 
9/23/2022,Charming apartment Roma Norte,Cuauhtémoc,19.42344,-99.15666,"$1,270.00 "
9/22/2022,Habitación en condominio seguro,Tlalpan,19.26939,-99.15149,$600.00 
9/22/2022,4B - Suite Bazaar San Angel (1BR/1BA Double),Álvaro Obregón,19.35373,-99.19185,$850.00 
9/22/2022,"Santa Fe,Ibero,ITESM,Recamara",Cuajimalpa de Morelos,19.35457,-99.28723,$600.00 
9/22/2022,Top-floor flat with stunning private rooftop.,Benito Juárez,19.3612,-99.14729,$748.00 
9/22/2022,Mexico Down Town 142,Cuauhtémoc,19.44526,-99.16192,$400.00 
9/22/2022,Habitación con baño privado y televisión propia.,Coyoacán,19.34141,-99.13625,$475.00 
9/23/2022,"Stay at the heart of the CDMX, Condesa!",Cuauhtémoc,19.40885,-99.17599,$354.00 
9/22/2022,"Great apartment,excellent location",Benito Juárez,19.3707,-99.14364,"$1,400.00 "
9/22/2022,GREAT LOCATED PRV8 ROOM!!,Benito Juárez,19.37205,-99.14527,$500.00 
9/22/2022,Tiny Rooftop Home @ UNAM,Coyoacán,19.33576,-99.19106,$270.00 
9/22/2022,Habitación en céntrico departamento en la Narvarte,Benito Juárez,19.39387,-99.15242,$350.00 
9/22/2022,505 Deluxe A/C apt.❤️of the city!! Rooftop,Cuauhtémoc,19.428986,-99.134689,$774.00 
9/23/2022,Private Room in CDMX,Miguel Hidalgo,19.41415,-99.18207,$500.00 
9/23/2022,Apartment in the Colonia Roma,Cuauhtémoc,19.41423,-99.16359,$700.00 
9/23/2022,Cozy room in Condesa  @CasaNuevoLeon /23,Cuauhtémoc,19.41245,-99.17318,"$2,350.00 "
9/22/2022,"Villa Carmen, Heart of Coyoacan",Coyoacán,19.35473,-99.16258,"$1,130.00 "
9/22/2022,"Loft en Tepepan, Xoch. Al sur ciudad",Xochimilco,19.27308,-99.13647,$350.00 
9/23/2022,"Quiet, roomy, bright,with a garden view.",Benito Juárez,19.39509,-99.17629,$353.00 
9/23/2022,One of a kind loft+terrace great location,Miguel Hidalgo,19.40364,-99.18127,"$1,364.00 "
9/23/2022,Live La Condesa,Cuauhtémoc,19.42012,-99.17086,"$1,198.00 "
9/22/2022,Hermoso Departamento en Palmas,Miguel Hidalgo,19.42594,-99.22524,"$1,394.00 "
9/22/2022,Hostel Airport Mexico DF,Venustiano Carranza,19.4404,-99.07964,$607.00 
9/23/2022,"""Emma"" Excelente Estudio",Cuauhtémoc,19.4128,-99.15512,$537.00 
9/23/2022,"Amazing apart in Condesa, Famous Chilaquil corner",Cuauhtémoc,19.40849,-99.17562,$726.00 
9/22/2022,Habitación privada en Ciudad de México,Iztapalapa,19.36427,-99.13155,$353.00 
9/23/2022,Agradable departamento en la colonia Napoles.,Benito Juárez,19.39247,-99.17808,$847.00 
9/23/2022,メキシコシティのホステル,Cuauhtémoc,19.4372,-99.15464,$459.00 
9/23/2022,Perfect Apartment for Home Office or Get Away,Cuauhtémoc,19.41888,-99.16587,"$1,438.00 "
9/23/2022,"Park view, market and sunlight",Miguel Hidalgo,19.4032,-99.17654,$939.00 
9/23/2022,Centro CDMX base for work office or tourism.,Cuauhtémoc,19.42751,-99.14041,$422.00 
9/22/2022,Room+Roof+Kitchen+WiFi,Tlalpan,19.29012,-99.13696,$600.00 
9/23/2022,Departamento División del Norte 327,Benito Juárez,19.39409,-99.1687,"$1,250.00 "
9/22/2022,Beautiful one bedroom apartment,Miguel Hidalgo,19.42404,-99.2254,"$1,040.00 "
9/22/2022,Habitación en zona exclusiva,Cuajimalpa de Morelos,19.36793,-99.29336,$600.00 
9/23/2022,Great Room /Private bathrom Condesa,Cuauhtémoc,19.40539,-99.17107,$392.00 
