,nombre_col,codigo_postal,prom_valor_unitario_suelo,latitud,longitud,alcaldia,estado
95,LEYES DE REFORMA 1A SECCION,9700,1855.99,19.35994122,-99.07008394,Iztapalapa,CDMX
96,LEYES DE REFORMA 3A SECCION I,9700,1985.326771,19.38061037,-99.06860709,Iztapalapa,CDMX
97,SAN IGNACIO (BARR),9700,2283.45,19.36453715,-99.09639494,Iztapalapa,CDMX
98,SANTA BARBARA (BARR) II,9700,2283.45,19.365525,-99.101207,Iztapalapa,CDMX
99,SANTA MARIA AZTAHUACAN (EJ) I,9700,992.3519542,19.359215,-99.03273407,Iztapalapa,CDMX
100,VICENTE GUERRERO SUPER MANZANA 4 (U HAB),9700,1702.71,19.36021749,-99.05145907,Iztapalapa,CDMX
101,VICENTE GUERRERO SUPER MANZANA 6 (U HAB),9700,1702.71,19.35511239,-99.05657988,Iztapalapa,CDMX
102,VICENTE GUERRERO SUPER MANZANA 7 (U HAB),9700,1702.71,19.35643674,-99.06009036,Iztapalapa,CDMX
103,DEGOLLADO,9704,422.5714764,19.31942783,-99.0427188,Iztapalapa,CDMX
104,DEGOLLADO CHICO,9705,201.73,19.31830273,-99.03839767,Iztapalapa,CDMX
105,PREDIO DEGOLLADO,9705,213.1053995,19.31779548,-99.04023644,Iztapalapa,CDMX
106,PARAJES BUENAVISTA (TETECON),9706,735.2566667,19.3234803,-99.02887485,Iztapalapa,CDMX
107,SAN JOSE BUENAVISTA,9709,409.0068069,19.32402064,-99.03349459,Iztapalapa,CDMX
108,VICENTE GUERRERO SUPER MANZANA 2 (U HAB),9710,1702.71,19.36150289,-99.05950574,Iztapalapa,CDMX
109,PALMITAS,9730,1108.55,19.33508451,-99.02645376,Iztapalapa,CDMX
110,PASEOS DE CHURUBUSCO,9730,3555.687332,19.38568612,-99.08636123,Iztapalapa,CDMX
111,REFORMA POLITICA I,9730,1253.011284,19.33723298,-99.02909319,Iztapalapa,CDMX
112,SANTA MARIA AZTAHUACAN (U HAB),9730,3041.907143,19.34209517,-99.02712711,Iztapalapa,CDMX
113,SANTIAGO ACAHUALTEPEC (PBLO),9730,1176.190639,19.35320464,-99.00334592,Iztapalapa,CDMX
114,SIERRA DEL VALLE,9730,1468.10878,19.34273081,-99.03074053,Iztapalapa,CDMX
115,LOMAS DE ZARAGOZA,9740,818.063493,19.35279259,-98.99773086,Iztapalapa,CDMX
116,STA MARTHA ACATITLA NTE (AMPL) I,9740,1280.557868,19.38026792,-99.02009163,Iztapalapa,CDMX
117,XALPA II,9740,996.0582318,19.34318535,-99.01400207,Iztapalapa,CDMX
118,CARLOS HANK GONZALEZ,9750,1081.183429,19.33156075,-99.04737987,Iztapalapa,CDMX
119,DESARROLLO URBANO QUETZALCOATL  III,9750,978.8129928,19.32281525,-99.04021996,Iztapalapa,CDMX
120,LA MAGUEYERA,9750,602.5510932,19.3207928,-99.04416322,Iztapalapa,CDMX
121,REFORMA POLITICA II,9750,1282.098655,19.33881996,-99.03251704,Iztapalapa,CDMX
122,SANTA MARIA AZTAHUACAN (EJ) II,9750,1068.743799,19.3498218,-99.03271489,Iztapalapa,CDMX
123,BUENAVISTA II,9760,928.538556,19.32685116,-99.02990997,Iztapalapa,CDMX
124,DESARROLLO URBANO QUETZALCOATL  I,9760,1190.660134,19.33235637,-99.03942769,Iztapalapa,CDMX
125,BUENAVISTA I,9770,1002.291098,19.33089362,-99.03040779,Iztapalapa,CDMX
126,EL TRIANGULO,9790,1655.318536,19.32222611,-99.05161353,Iztapalapa,CDMX
127,RENOVACION,9790,1362.377675,19.36844771,-99.04944272,Iztapalapa,CDMX
128,EL SIFON,9800,3020.010081,19.37181228,-99.11759723,Iztapalapa,CDMX
129,VALLE DE LUCES II,9800,1460.53,19.33947621,-99.10404384,Iztapalapa,CDMX
130,ACULCO (PBLO),9810,2322.65,19.37323137,-99.10517394,Iztapalapa,CDMX
131,APATLACO,9810,2718.98,19.38017724,-99.11569384,Iztapalapa,CDMX
132,GRANJAS ESMERALDA,9810,2198.251285,19.35402972,-99.11859193,Iztapalapa,CDMX
133,GRANJAS SAN ANTONIO,9810,2248.284709,19.36416045,-99.10749557,Iztapalapa,CDMX
134,MEXICALTZINGO (PBLO),9810,2357.18649,19.35827013,-99.11992163,Iztapalapa,CDMX
135,MINERVA,9810,2178.424592,19.3531838,-99.10990952,Iztapalapa,CDMX
136,PROGRESO DEL SUR,9810,2226.520548,19.3522552,-99.11241975,Iztapalapa,CDMX
137,SANTA BARBARA (BARR) I,9810,2366.342297,19.35943678,-99.10288857,Iztapalapa,CDMX
138,LOS CIPRESES,9820,2200.039235,19.35324326,-99.10833003,Iztapalapa,CDMX
139,SAN LUCAS (BARR),9820,2473.80308,19.3593154,-99.09666953,Iztapalapa,CDMX
140,SAN PABLO (BARR),9820,2445.677579,19.35961399,-99.088706,Iztapalapa,CDMX
141,STA ISABEL INDUSTRIAL,9820,2278.195652,19.35221803,-99.10439449,Iztapalapa,CDMX
142,1A AMPLIACION SANTIAGO ACAHUALTEPEC,9828,1151.251908,19.3522737,-99.00820941,Iztapalapa,CDMX
143,CITLALLI,9828,1250.613452,19.33991025,-99.02274061,Iztapalapa,CDMX
144,DESARROLLO URBANO QUETZALCOATL  II,9828,1175.6,19.32835959,-99.04340089,Iztapalapa,CDMX
145,RICARDO FLORES MAGON,9828,2283.194704,19.35386749,-99.09782419,Iztapalapa,CDMX
146,COLONIAL IZTAPALAPA (FRACC),9830,2635.211128,19.3467891,-99.05552314,Iztapalapa,CDMX
147,CONSTITUCION DE 1917 I,9830,2551.628741,19.34970569,-99.06424927,Iztapalapa,CDMX
148,CUITLAHUAC (U HAB),9830,2115.74,19.34357391,-99.06341252,Iztapalapa,CDMX
149,GUADALUPE DEL MORAL,9830,2331.685178,19.36958526,-99.07421027,Iztapalapa,CDMX
150,INSURGENTES,9830,1138.160887,19.33105393,-99.05340373,Iztapalapa,CDMX
151,JACARANDAS,9830,1943.508451,19.34699202,-99.05135755,Iztapalapa,CDMX
152,LA ERA,9830,1972.581713,19.3395317,-99.05466424,Iztapalapa,CDMX
153,LAS PEAS I,9830,1620.635217,19.33569638,-99.05122672,Iztapalapa,CDMX
154,LAS PEAS II,9830,1800.576527,19.34027556,-99.0493897,Iztapalapa,CDMX
155,LOMAS DE LA ESTANCIA II,9830,716.9187455,19.33633254,-99.00980746,Iztapalapa,CDMX
156,LOS ANGELES APANOAYA,9830,2073.311169,19.34159625,-99.06062456,Iztapalapa,CDMX
157,RICARDO FLORES MAGON (AMPL),9830,2479.811693,19.35444648,-99.1003347,Iztapalapa,CDMX
158,SAN JOSE ACULCO,9830,2322.65,19.37669671,-99.09946557,Iztapalapa,CDMX
159,SANTA CRUZ MEYEHUALCO (U HAB) I,9830,1136.842733,19.34596257,-99.03880159,Iztapalapa,CDMX
160,SANTA CRUZ MEYEHUALCO (U HAB) II,9830,1111.549108,19.34790052,-99.04523327,Iztapalapa,CDMX
161,STA MA AZTAHUACAN (PBLO),9830,1146.08538,19.3503396,-99.02370833,Iztapalapa,CDMX
162,XALPA I,9830,867.301334,19.33237355,-99.01526343,Iztapalapa,CDMX
163,LOMAS DE LA ESTANCIA I,9838,749.7942143,19.33895354,-99.00615673,Iztapalapa,CDMX
164,MIGUEL DE LA MADRID HURTADO,9838,740.82,19.34353648,-99.00314896,Iztapalapa,CDMX
165,EL PRADO,9840,2797.350959,19.35814538,-99.13613068,Iztapalapa,CDMX
166,EL TRIUNFO (AMPL),9840,2718.98,19.37609325,-99.11542184,Iztapalapa,CDMX
167,VALLE DE LUCES (U HAB),9840,1460.53,19.34123111,-99.10444449,Iztapalapa,CDMX
168,8A DE SAN MIGUEL (AMPL),9850,2214.481183,19.35075259,-99.07813401,Iztapalapa,CDMX
169,GAMA GAVILAN (U HAB),9850,2308.67,19.36047004,-99.07928628,Iztapalapa,CDMX
170,GRANJAS ESTRELLA III,9850,1405.11,19.32843888,-99.08304417,Iztapalapa,CDMX
171,SAN PEDRO (BARR),9850,2725.888558,19.36461556,-99.0857361,Iztapalapa,CDMX
172,TEPALCATES I,9850,2336.559958,19.39019694,-99.05305793,Iztapalapa,CDMX
173,ESTADO DE VERACRUZ,9856,1460.53,19.35094388,-99.08864905,Iztapalapa,CDMX
174,LOMAS EL MANTO,9856,1460.53,19.35102116,-99.08709932,Iztapalapa,CDMX
175,VERACRUZANA (AMPL),9856,1460.53,19.35084774,-99.08985391,Iztapalapa,CDMX
176,TULA (BARR),9857,1526.515671,19.33721586,-99.11204344,Iztapalapa,CDMX
177,EL MANTO,9858,1616.541196,19.34926142,-99.08333922,Iztapalapa,CDMX
178,EL MANTO PLAN DE IGUALA,9858,1460.53,19.35265888,-99.08527779,Iztapalapa,CDMX
179,ESTRELLA DEL SUR,9858,1698.966761,19.34963318,-99.09956558,Iztapalapa,CDMX
180,SAN JUAN CERRO (PJE),9858,1762.19247,19.34601652,-99.08007523,Iztapalapa,CDMX
181,CASA BLANCA,9860,1405.11,19.33207669,-99.0676061,Iztapalapa,CDMX
182,EL SANTUARIO (AMPL),9860,1712.51933,19.35116233,-99.09561386,Iztapalapa,CDMX
183,ESCUADRON 201,9860,2196.419843,19.36316827,-99.11205342,Iztapalapa,CDMX
184,SAN JUAN 2A AMPLIACIN (PJE),9860,1794.64,19.33766269,-99.06984771,Iztapalapa,CDMX
185,SAN JUAN XALPA I,9860,1847.264721,19.33793565,-99.08363737,Iztapalapa,CDMX
186,SAN LORENZO 870 (U HAB),9860,1405.11,19.33271064,-99.07430738,Iztapalapa,CDMX
187,SAN LORENZO TEZONCO I (U HAB),9860,1405.11,19.33667261,-99.07273247,Iztapalapa,CDMX
188,SAN LORENZO TEZONCO II (U HAB),9860,1405.11,19.33416799,-99.0667873,Iztapalapa,CDMX
189,VALLE DE LUCES I,9860,1460.53,19.3396668,-99.09979044,Iztapalapa,CDMX
190,12 DE DICIEMBRE,9870,1460.53,19.32995621,-99.10014089,Iztapalapa,CDMX
191,BELLAVISTA (U HAB),9870,1405.11,19.33026679,-99.0713301,Iztapalapa,CDMX
192,CULHUACAN (PBLO),9870,1567.389836,19.33855861,-99.1073668,Iztapalapa,CDMX
193,EL MIRADOR,9870,1460.53,19.33706909,-99.10148743,Iztapalapa,CDMX
194,EL SANTUARIO,9870,3078.3491,19.35508334,-99.09244461,Iztapalapa,CDMX
195,ESTRELLA CULHUACAN,9870,1460.53,19.33152359,-99.10751714,Iztapalapa,CDMX
196,SAN SIMON CULHUACAN (BARR),9870,1462.056247,19.33460997,-99.10629717,Iztapalapa,CDMX
197,SANTA MARIA DEL MONTE,9870,1460.53,19.35275151,-99.0892823,Iztapalapa,CDMX
198,SANTA MARIA TOMATLAN,9870,1460.53,19.32666194,-99.0981321,Iztapalapa,CDMX
199,SANTA MARIA TOMATLAN (PBLO),9870,1460.53,19.3245402,-99.10065923,Iztapalapa,CDMX
200,ALCANFORES (U HAB),9880,1405.11,19.33546146,-99.07144217,Iztapalapa,CDMX
201,CACAMA,9880,3129.899327,19.3588574,-99.12648064,Iztapalapa,CDMX
202,EL VERGEL TRIANGULO DE LAS AGUJAS II (U HAB),9880,1405.11,19.30837426,-99.08690881,Iztapalapa,CDMX
203,GRANJAS ESTRELLA II,9880,1405.11,19.32885526,-99.08726781,Iztapalapa,CDMX
204,LA POLVORILLA,9880,1351.18,19.32112467,-99.04810601,Iztapalapa,CDMX
205,SAN JUAN JOYA (PJE),9880,1994.976991,19.33653722,-99.06566226,Iztapalapa,CDMX
206,TENORIOS,9880,1009.904716,19.33162586,-99.02151109,Iztapalapa,CDMX
207,ZONA MILITAR FAVE SEDENA (U HAB),9885,1405.11,19.31438476,-99.08572103,Iztapalapa,CDMX
208,EL RODEO,9890,1405.11,19.33353696,-99.07113134,Iztapalapa,CDMX
209,FUEGO NUEVO,9890,1460.53,19.33247595,-99.09926664,Iztapalapa,CDMX
210,GRANJAS ESTRELLA I,9890,1571.953932,19.32425891,-99.08727732,Iztapalapa,CDMX
211,LOMAS ESTRELLA  III (U HAB),9890,1472.797273,19.32809203,-99.09258601,Iztapalapa,CDMX
212,LOMAS ESTRELLA 1A SECC (FRACC),9890,2910.338901,19.3244539,-99.0943679,Iztapalapa,CDMX
213,LOS REYES (AMPL),9890,1762.908185,19.34517949,-99.10279837,Iztapalapa,CDMX
214,LOS REYES (PBLO),9890,1846.453758,19.3460065,-99.10952834,Iztapalapa,CDMX
215,SAN NICOLAS TOLENTINO I,9890,1405.11,19.32795608,-99.07206454,Iztapalapa,CDMX
216,SANTA MARIA TOMATLAN (AMPL),9890,1453.658518,19.32938072,-99.09626173,Iztapalapa,CDMX
217,CHINAMPAS DE SANTA MA TOMATLAN,9897,1405.11,19.30790349,-99.08927636,Iztapalapa,CDMX
218,BENITO JUAREZ,9900,1405.11,19.32972319,-99.0794614,Iztapalapa,CDMX
219,CERRO DE LA ESTRELLA I,9900,1405.11,19.32684823,-99.07911267,Iztapalapa,CDMX
220,CERRO DE LA ESTRELLA II,9900,1956.284311,19.32177939,-99.07853105,Iztapalapa,CDMX
221,CONSEJO AGRARISTA MEXICANO II,9900,1494.410107,19.32728314,-99.0537781,Iztapalapa,CDMX
222,EL VERGEL,9900,1518.600821,19.31694518,-99.08215404,Iztapalapa,CDMX
223,GUADALUPE (BARR),9900,1503.4292,19.31238789,-99.07135426,Iztapalapa,CDMX
224,LOMAS DE SANTA CRUZ MEYEHUALCO,9900,1042.202063,19.3316136,-99.03540115,Iztapalapa,CDMX
225,SAN ANDRES TOMATLAN (PBLO),9900,1460.53,19.32826731,-99.10536204,Iztapalapa,CDMX
226,SAN ANTONIO CULHUACAN (BARR),9900,1527.486319,19.34067634,-99.11186774,Iztapalapa,CDMX
227,LA ESPERANZA,9910,1405.11,19.31050848,-99.07849151,Iztapalapa,CDMX
228,CHINAMPAC DE JUAREZ III,9920,1309.46,19.37369657,-99.05459106,Iztapalapa,CDMX
229,JOSE LOPEZ PORTILLO I,9920,1405.11,19.30412856,-99.0831323,Iztapalapa,CDMX
230,JOSE LOPEZ PORTILLO II,9920,1405.11,19.30822789,-99.08050536,Iztapalapa,CDMX
231,MIXCOATL,9920,1134.53,19.32434891,-99.04759774,Iztapalapa,CDMX
232,SAN LORENZO TEZONCO (PBLO),9920,1481.62267,19.31256014,-99.06776814,Iztapalapa,CDMX
233,CONSEJO AGRARISTA MEXICANO I,9930,1665.28,19.32402998,-99.05851478,Iztapalapa,CDMX
234,SAN JUANICO NEXTIPAC (PBLO),9938,2448.016607,19.37387009,-99.11760592,Iztapalapa,CDMX
235,PRESIDENTES DE MEXICO,9940,2022.43561,19.33177813,-99.0618851,Iztapalapa,CDMX
236,ALLEPETLALI (U HAB),9960,1145.91,19.28874275,-99.06707943,Iztapalapa,CDMX
237,EL MOLINO,9960,1183.081126,19.29766726,-99.06805345,Iztapalapa,CDMX
238,EL MOLINO_,9960,1686.761031,19.35526879,-99.08768191,Iztapalapa,CDMX
239,EL ROSARIO,9960,1410.284723,19.30154478,-99.06545889,Iztapalapa,CDMX
240,F P F V (PREDIO EL MOLINO) ( U HAB),9960,1145.91,19.2881479,-99.06985311,Iztapalapa,CDMX
241,FRANCISCO VILLA,9960,1793.408902,19.33702917,-99.05907799,Iztapalapa,CDMX
242,HUASIPUNGO (U HAB),9960,1145.91,19.28932673,-99.07287533,Iztapalapa,CDMX
243,JARDINES DE SAN LORENZO,9960,1145.91,19.29546467,-99.07347825,Iztapalapa,CDMX
244,LOMAS ESTRELLA 2A SECC I,9960,2286.549228,19.31702281,-99.0886186,Iztapalapa,CDMX
245,MOYOCOYANI (U HAB),9960,1145.91,19.28909242,-99.06995347,Iztapalapa,CDMX
246,NA HAL TI (U HAB),9960,1145.91,19.28842526,-99.0707423,Iztapalapa,CDMX
247,NUEVA GENERACION (U HAB),9960,1145.91,19.28876583,-99.07274744,Iztapalapa,CDMX
248,PROGRESISTA,9960,2534.373587,19.35653059,-99.06777794,Iztapalapa,CDMX
249,RINCONADA EL MOLINO,9960,1145.91,19.28654902,-99.069482,Iztapalapa,CDMX
250,SAN LORENZO TEZONCO (BARR),9960,1421.111316,19.30344051,-99.06928716,Iztapalapa,CDMX
251,TLALTENCO (U HAB),9960,1145.91,19.29006656,-99.06836648,Iztapalapa,CDMX
252,TLANEZICALLI (U HAB),9960,1145.91,19.29080048,-99.07513152,Iztapalapa,CDMX
253,USCOVI (U HAB),9960,1145.91,19.2939525,-99.06896312,Iztapalapa,CDMX
254,VALLE DEL SUR,9960,1460.53,19.34793201,-99.1147344,Iztapalapa,CDMX
255,CANANEA (U HAB),9969,1259.951985,19.29200086,-99.06810092,Iztapalapa,CDMX
256,CARMEN SERDAN ( U HAB),9970,1145.91,19.2992385,-99.0800019,Iztapalapa,CDMX
257,PLENITUD (U HAB),9970,1145.91,19.29916526,-99.08115478,Iztapalapa,CDMX
258,PUENTE BLANCO,9970,1405.11,19.32768622,-99.06447681,Iztapalapa,CDMX
259,SAN ANTONIO (BARR),9970,1414.18765,19.30525733,-99.07347378,Iztapalapa,CDMX
260,VALLE DE SAN LORENZO I,9970,1145.91,19.29773267,-99.07727776,Iztapalapa,CDMX
261,VALLE DE SAN LORENZO II,9970,1145.91,19.30174338,-99.07828693,Iztapalapa,CDMX
262,AO DE JUAREZ,9980,1474.926696,19.31980166,-99.07330322,Iztapalapa,CDMX
263,LOMAS DE SAN LORENZO II,9980,1473.202402,19.31909909,-99.0668488,Iztapalapa,CDMX
264,MIRASOLES (U HAB),9980,1856.447696,19.31316488,-99.07576921,Iztapalapa,CDMX
265,"EJTO CONSTITUCIONALISTA, SUPERMANZANA II ( U HAB)",9220,1309.46,19.38617445,-99.05624284,Iztapalapa,CDMX
266,PARAJE SAN JUAN,9839,1744.82,19.34177655,-99.07170965,Iztapalapa,CDMX
267,LOMAS ESTRELLA 2A SECC II,9890,2325.675199,19.31601876,-99.09321887,Iztapalapa,CDMX
268,LOS ANGELES,9830,2131.524182,19.34504909,-99.06987384,Iztapalapa,CDMX
269,SANTA CRUZ MEYEHUALCO (PBLO),9700,1575.534703,19.3399853,-99.04070039,Iztapalapa,CDMX
270,CAMPESTRE POTRERO,9637,446.7779013,19.32905056,-98.97575821,Iztapalapa,CDMX
271,SAN FRANCISCO APOLOCALCO,9637,473.9728455,19.32905405,-98.9692666,Iztapalapa,CDMX
272,ARBOLEDAS,9704,1561.5102,19.31261709,-99.04689524,Iztapalapa,CDMX
273,LOMAS DE SAN LORENZO I,9780,1405.139551,19.31727184,-99.06015349,Iztapalapa,CDMX
274,SANTA CRUZ VI (U HAB),9290,1563.09,19.31325307,-99.04570721,Iztapalapa,CDMX
275,SAN NICOLAS TOLENTINO II,9880,1405.11,19.32904909,-99.0870391,Iztapalapa,CDMX
276,SANTA CRUZ VII (U HAB),9290,1563.09,19.31354999,-99.04601094,Iztapalapa,CDMX
277,SAN JUAN XALPA II,9850,1548.307461,19.33370168,-99.08369906,Iztapalapa,CDMX
278,LA PLANTA,9960,1145.91,19.29407295,-99.06383835,Iztapalapa,CDMX
279,LEYES DE REFORMA 3A SECCION II,9310,1926.984767,19.37532108,-99.07032449,Iztapalapa,CDMX
280,LA ESTACION,9750,536.2875758,19.31494015,-99.04217573,Iztapalapa,CDMX
281,MINAS POLVORILLA (U HAB),9750,1148.05,19.31417365,-99.0447605,Iztapalapa,CDMX
282,POLVORILLA (AMPL),9750,217.6078523,19.31711767,-99.04500572,Iztapalapa,CDMX
283,VICENTE GUERRERO SUPER MANZANA 3 (U HAB),9200,1702.71,19.36082509,-99.05568656,Iztapalapa,CDMX
284,HUITZICO-LA POBLANITA,9638,276.2841346,19.32596209,-98.97915662,Iztapalapa,CDMX
285,JUAN ESCUTIA II,9100,2478.21156,19.39025881,-99.03936581,Iztapalapa,CDMX
286,IXTLAHUACAN,9690,719.1766427,19.34405526,-98.99841147,Iztapalapa,CDMX
287,SAN MIGUEL TEOTONGO II,9690,664.8369767,19.34529205,-98.99021378,Iztapalapa,CDMX
288,SAN MIGUEL TEOTONGO III,9690,758.9624709,19.3409788,-98.98762401,Iztapalapa,CDMX
289,PLUTARCO ELIAS CALLES (U HAB),9250,2598.35,19.35404815,-99.06507261,Iztapalapa,CDMX
290,ALVARO OBREGON_(FRACC),9230,1290.96,19.37394066,-99.03704094,Iztapalapa,CDMX
291,EL VERGEL TRIANGULO DE LAS AGUJAS I (U HAB),9880,1405.11,19.30720315,-99.08775449,Iztapalapa,CDMX
0,INDEPENDENCIA BATAN NORTE (U HAB),10100,3559.54,19.33508554,-99.20980105,Magdalena Contreras,CDMX
1,INDEPENDENCIA BATAN SUR (U HAB),10100,3656.16363,19.33272654,-99.21212663,Magdalena Contreras,CDMX
2,BATAN VIEJO (EL MAESTRO),10200,2978.95,19.33580796,-99.21232478,Magdalena Contreras,CDMX
3,INDEPENDENCIA SAN RAMON (U HAB),10200,3564.408073,19.33240106,-99.21806712,Magdalena Contreras,CDMX
4,INFONAVIT (U HAB),10200,3239.331875,19.33660631,-99.20842494,Magdalena Contreras,CDMX
5,PUENTE SIERRA,10200,4343.265,19.33111026,-99.21222878,Magdalena Contreras,CDMX
6,LA MALINCHE,10310,2209.94,19.32325945,-99.24159075,Magdalena Contreras,CDMX
7,LOS PADRES,10340,1287.255617,19.31975131,-99.24840481,Magdalena Contreras,CDMX
8,EL TANQUE,10350,1026.025865,19.32504622,-99.25129735,Magdalena Contreras,CDMX
9,LAS CRUCES,10360,801.4336467,19.31953467,-99.25490296,Magdalena Contreras,CDMX
10,LOMAS DE SAN BERNABE (AMPL),10369,583.5530545,19.30829602,-99.26939189,Magdalena Contreras,CDMX
11,ATACAXCO,10379,1156.329747,19.31521758,-99.25143431,Magdalena Contreras,CDMX
12,VISTA HERMOSA,10379,1226.31,19.31279191,-99.25337822,Magdalena Contreras,CDMX
13,BARROS SIERRA,10380,1337.92968,19.3167322,-99.24625028,Magdalena Contreras,CDMX
14,CUAUHTEMOC,10380,2194.08,19.31999531,-99.24313006,Magdalena Contreras,CDMX
15,SAN BERNABE OCOTEPEC (PBLO),10600,1058.362764,19.31582114,-99.25802773,Magdalena Contreras,CDMX
16,LAS PALMAS,10610,1133.729284,19.3133558,-99.25057341,Magdalena Contreras,CDMX
17,LOMAS DE SAN BERNABE,10610,1333.354996,19.31220868,-99.26387074,Magdalena Contreras,CDMX
18,HUAYATLA,10620,1338.97,19.30789738,-99.26247352,Magdalena Contreras,CDMX
19,EL OCOTAL,10640,796.9492647,19.30283703,-99.25839423,Magdalena Contreras,CDMX
20,POTRERILLO (AMPL),10640,1308.628361,19.30746534,-99.25927911,Magdalena Contreras,CDMX
21,EL ROSAL,10650,1355.4,19.30986922,-99.25040992,Magdalena Contreras,CDMX
22,EL ERMITAO,10660,985.3832826,19.30262757,-99.26523375,Magdalena Contreras,CDMX
23,LA CRUZ,10810,1921.640196,19.30856998,-99.23450135,Magdalena Contreras,CDMX
24,LA GUADALUPE,10820,1972.80906,19.30658443,-99.23171213,Magdalena Contreras,CDMX
25,LAS CALLES (BARR),10840,2185.38,19.30362622,-99.23392483,Magdalena Contreras,CDMX
26,SAN FRANCISCO (BARR),10850,2091.411399,19.31222914,-99.23669754,Magdalena Contreras,CDMX
27,TIERRA UNIDA,10860,1338.97,19.30325048,-99.26911651,Magdalena Contreras,CDMX
28,CAZULCO (BARR),10900,178.05,19.29458555,-99.25489773,Magdalena Contreras,CDMX
29,SANTA TERESA,10900,2422.172579,19.30966616,-99.22832984,Magdalena Contreras,CDMX
30,SUBESTACION,10900,178.05,19.29259133,-99.24402842,Magdalena Contreras,CDMX
31,BARRANCA SECA,10910,1868.682436,19.30634867,-99.23931895,Magdalena Contreras,CDMX
32,EL TORO,10910,1355.4,19.31206007,-99.24619782,Magdalena Contreras,CDMX
33,LA MAGDALENA ATLITIC (PBLO),10910,1559.45,19.30290208,-99.24435732,Magdalena Contreras,CDMX
34,PUEBLO NUEVO ALTO,10910,1931.638593,19.304243,-99.25302857,Magdalena Contreras,CDMX
35,PUEBLO NUEVO BAJO,10910,1948.695214,19.30655345,-99.24538872,Magdalena Contreras,CDMX
36,SAN FRANCISCO,10910,2081.39685,19.31200779,-99.23245952,Magdalena Contreras,CDMX
37,SAN NICOLAS TOTOLAPAN (PBLO),10910,1406.04294,19.2973477,-99.24311461,Magdalena Contreras,CDMX
38,LAS HUERTAS,10920,1462.26,19.29567349,-99.23738476,Magdalena Contreras,CDMX
39,SAN BARTOLO AMEYALCO,10010,1118.219238,19.32691537,-99.24454072,Magdalena Contreras,CDMX
40,SAN JERONIMO ACULCO - LIDICE (PBLO),10200,4561.399853,19.32410215,-99.22509303,Magdalena Contreras,CDMX
41,SAN NICOLAS TOTOLAPAN,10900,1370.02807,19.29910113,-99.23633066,Magdalena Contreras,CDMX
42,PEDREGAL 2 (CONJ HAB),10720,1914.67,19.30744457,-99.22888259,Magdalena Contreras,CDMX
43,HEROES DE PADIERNA,10700,5544.133984,19.3131048,-99.22259918,Magdalena Contreras,CDMX
44,LA CONCEPCION,10830,1409.243438,19.30211736,-99.23420583,Magdalena Contreras,CDMX
45,PLAZUELA DEL PEDREGAL,10840,2174.671579,19.30346557,-99.23229964,Magdalena Contreras,CDMX
46,LA CARBONERA,10640,844.3346507,19.30084916,-99.25608576,Magdalena Contreras,CDMX
47,TIERRA COLORADA,10926,884.74,19.27176982,-99.24421342,Magdalena Contreras,CDMX
48,LOMAS QUEBRADAS,10000,1935.814162,19.31527542,-99.24066876,Magdalena Contreras,CDMX
49,POTRERILLO,10620,1340.392709,19.30687752,-99.25312343,Magdalena Contreras,CDMX
50,Total general,16020,2564.398692,19.31558365,-99.23899667,Magdalena Contreras,CDMX
0,MOLINO DEL REY,11040,6411.944091,19.42349073,-99.20328567,Miguel Hidalgo,CDMX
1,LOMAS VIRREYES (LOMAS DE CHAPULTEPEC),11100,9965.851816,19.41770202,-99.21005997,Miguel Hidalgo,CDMX
2,SAN LORENZO TLALTENANGO,11210,1375.19,19.46767915,-99.20918306,Miguel Hidalgo,CDMX
3,PERIODISTA,11220,6002.649765,19.44805887,-99.21876781,Miguel Hidalgo,CDMX
4,TORRES TOREO,11260,2970.45,19.45720233,-99.21272251,Miguel Hidalgo,CDMX
5,SAN JOAQUIN,11270,2548.79,19.45380357,-99.20877476,Miguel Hidalgo,CDMX
6,10 DE ABRIL,11289,2947.74,19.44872253,-99.20877488,Miguel Hidalgo,CDMX
7,HUICHAPAN,11290,3644.992067,19.46029105,-99.19638565,Miguel Hidalgo,CDMX
8,IGNACIO MANUEL ALTAMIRANO,11290,2163.57,19.46325074,-99.19674348,Miguel Hidalgo,CDMX
9,TORRE BLANCA (AMPL),11290,2970.45,19.45545127,-99.20000314,Miguel Hidalgo,CDMX
10,ANAHUAC MARIANO ESCOBEDO,11320,4507.590354,19.44456286,-99.1813692,Miguel Hidalgo,CDMX
11,MARINA NACIONAL (U HAB),11320,3682.64,19.44647789,-99.17953062,Miguel Hidalgo,CDMX
12,TLAXPANA,11370,3682.64,19.44084475,-99.16951088,Miguel Hidalgo,CDMX
13,ANGEL ZIMBRON,11410,3567.75,19.46283957,-99.1890056,Miguel Hidalgo,CDMX
14,NUEVA ARGENTINA (ARGENTINA PONIENTE),11410,2962.272522,19.45808632,-99.20710242,Miguel Hidalgo,CDMX
15,SAN DIEGO OCOYOACAC,11410,2354.962986,19.46223627,-99.1926465,Miguel Hidalgo,CDMX
16,TORRE BLANCA,11410,3715.459819,19.4575345,-99.19464946,Miguel Hidalgo,CDMX
17,UN HOGAR PARA NOSOTROS,11410,2437.4,19.45024698,-99.17032784,Miguel Hidalgo,CDMX
18,NEXTITLA,11420,2437.4,19.45624053,-99.17387396,Miguel Hidalgo,CDMX
