nombre_col,num_code,prom_valor_unitario_suelo,latitud,longitud,alcaldia,estado,no_airbnb,no_starbucks,airbnb_mean_price,flag_airbnb,flag_starbucks,valor_unitario_pred,cambio_porcentual
EL TANQUE,10350,1026.025865,19.32504622,-99.25129735,Magdalena Contreras,CDMX,1,0,1400,,,2090.851852,104%
SAN JOSE ZACATEPEC,16820,859.2984332,19.23812612,-99.12338874,Xochimilco,CDMX,1,0,3000,,,1761.199589,105%
METROPOLITANO (U HAB),1610,855.6,19.36045673,-99.21829843,Álvaro Obregón,CDMX,10,0,1463.4,,,1755.866061,105%
PROF JOSE ARTURO LOPEZ,1610,855.6,19.35963563,-99.21991965,Álvaro Obregón,CDMX,10,0,1415,,,1756.020738,105%
2A AMPLIACION SANTIAGO ACAHUALTEPEC II,9698,1050.811697,19.34601201,-99.00875471,Iztapalapa,CDMX,3,0,576.6666667,,,2157.316367,105%
LOMAS DE CHAMONTOYA,1857,838.0959594,19.31747247,-99.26801703,Álvaro Obregón,CDMX,3,0,466.3333333,,,1724.950349,106%
CONCIENCIA PROLETARIA,1610,855.6,19.36137476,-99.21783415,Álvaro Obregón,CDMX,12,0,1348.25,,,1765.977529,106%
LOMAS HIDALGO,14720,931.31,19.27431602,-99.21501768,Tlalpan,CDMX,11,0,700,,,1925.446961,107%
LOMAS DE SANTA CRUZ MEYEHUALCO,9900,1042.202063,19.3316136,-99.03540115,Iztapalapa,CDMX,4,0,2675,,,2155.482229,107%
ZENTLAPATL,5010,1149.962215,19.3540501,-99.30778398,Cuajimalpa,CDMX,6,0,1141.666667,,,2386.485253,108%
SANTIAGO ZAPOTITLAN (PBLO),13440,931.7835304,19.29997196,-99.03499009,Tlahuac,CDMX,4,0,1162.5,,,1943.956579,109%
SAN PEDRO TLAHUAC (PBLO),13120,923.8342529,19.26892762,-99.00453885,Tlahuac,CDMX,1,0,230,,,1932.321466,109%
SAN JUAN Y GUADALUPE TICOMAN (BARR),7350,1076.238306,19.52100077,-99.1291604,Gustavo A. Madero,CDMX,2,0,1900,,,2256.395166,110%
CRUZ DEL FAROL,14657,897.579281,19.26945466,-99.21129104,Tlalpan,CDMX,7,0,788.2857143,,,1905.677875,112%
TENORIOS,9880,1009.904716,19.33162586,-99.02151109,Iztapalapa,CDMX,0,0,0,,,2144.544078,112%
SAN PEDRO IZTACALCO,8900,1114,19.39456946,-99.12910774,Iztacalco,CDMX,36,0,565.2222222,,,2372.210037,113%
LOMA DEL PADRE,5020,1116.347146,19.3463386,-99.31102172,Cuajimalpa,CDMX,5,0,1490,,,2380.50031,113%
EL ERMITAO,10660,985.3832826,19.30262757,-99.26523375,Magdalena Contreras,CDMX,4,0,630.5,,,2107.926234,114%
JALALPA (AMPL),1296,803.32,19.3778356,-99.2329458,Álvaro Obregón,CDMX,3,0,306.6666667,,,1725.460613,115%
BUENAVISTA I,9770,1002.291098,19.33089362,-99.03040779,Iztapalapa,CDMX,2,0,250,,,2153.488597,115%
LAS LAJAS,5410,1098.5,19.3175804,-99.3335047,Cuajimalpa,CDMX,0,0,0,,,2360.90339,115%
XALPA II,9740,996.0582318,19.34318535,-99.01400207,Iztapalapa,CDMX,1,0,720,,,2147.114831,116%
TECORRAL,14650,875.1419259,19.25962204,-99.16645566,Tlalpan,CDMX,3,0,678.3333333,,,1886.542321,116%
SANTA MARIA AZTAHUACAN (EJ) I,9700,992.3519542,19.359215,-99.03273407,Iztapalapa,CDMX,0,0,0,,,2144.544078,116%
TEJOCOTE,1240,812.3,19.38269971,-99.2177057,Álvaro Obregón,CDMX,10,0,1341.1,,,1756.256909,116%
DESARROLLO URBANO,1270,815.6350962,19.38185156,-99.22085029,Álvaro Obregón,CDMX,13,0,1495.769231,,,1770.377821,117%
EL MOLINITO,5310,1620.71,19.36150486,-99.28707002,Cuajimalpa,CDMX,103,1,1117.728155,,,3544.659252,119%
2 DE OCTUBRE,14748,854.6881688,19.27226763,-99.23067883,Tlalpan,CDMX,2,0,1725,,,1878.325638,120%
NATIVITAS,16797,803.5066071,19.24942805,-99.01082037,Xochimilco,CDMX,0,0,0,,,1765.915283,120%
AGUA BENDITA,5780,1078.542036,19.35623283,-99.30836298,Cuajimalpa,CDMX,3,0,1316.666667,,,2371.31078,120%
PEDREGAL DE SANTA URSULA IV,4300,1435.46,19.31350861,-99.15657709,Coyoacán,CDMX,13,1,1507.076923,,,3159.04861,120%
BOSQUES DEL PEDREGAL,14738,848.89622,19.27203298,-99.23911758,Tlalpan,CDMX,1,0,3000,,,1869.379245,120%
LOMAS DE CUILOTEPEC,14737,848.53,19.27092951,-99.23234732,Tlalpan,CDMX,2,0,1725,,,1878.325638,121%
XALPA III,9670,965.959515,19.33866652,-99.0178169,Iztapalapa,CDMX,0,0,0,,,2144.544078,122%
VISTAS DEL PEDREGAL,14738,848.53,19.27233151,-99.23474184,Tlalpan,CDMX,3,0,1270,,,1884.651467,122%
VIEJO EJIDO SANTA URSULA COAPA,4980,2113.51194,19.30475503,-99.14043567,Coyoacán,CDMX,52,3,685.8653846,,,4722.749053,123%
EL CARMEN,7199,1005.168959,19.54312551,-99.13306381,Gustavo A. Madero,CDMX,0,0,0,,,2252.723734,124%
PEDREGAL DE STO DOMINGO I,4336,1551.420984,19.33472414,-99.17057181,Coyoacán,CDMX,79,1,531.164557,,,3483.701976,125%
CUCHILLA RAMOS MILLAN,8730,1003,19.38743957,-99.09212465,Iztacalco,CDMX,12,0,422.5833333,,,2255.744235,125%
DESARROLLO URBANO QUETZALCOATL  III,9750,978.8129928,19.32281525,-99.04021996,Iztapalapa,CDMX,12,0,503.8333333,,,2201.394747,125%
CASTILLO CHICO,7258,999.1610316,19.54093434,-99.13610288,Gustavo A. Madero,CDMX,0,0,0,,,2252.723734,125%
TOLTECA,1140,1788.36,19.39179951,-99.19613571,Álvaro Obregón,CDMX,59,3,849.559322,,,4053.160304,127%
CRISTO REY,16797,775.9272664,19.25089239,-99.01485291,Xochimilco,CDMX,1,0,1390,,,1766.344843,128%
SAN PABLO CHIMALPA (PBLO),5050,1034.514,19.35302772,-99.31769488,Cuajimalpa,CDMX,0,0,0,,,2360.90339,128%
OLIVAR SANTA MARIA,16799,773.4508169,19.24420593,-99.00954994,Xochimilco,CDMX,0,0,0,,,1765.915283,128%
MIRADOR 2A y 3A SECC,14657,827.5209836,19.27017578,-99.1840766,Tlalpan,CDMX,4,0,287.75,,,1892.662286,129%
PEDREGAL DE SANTA URSULA III,4600,1435.46,19.30939556,-99.15675611,Coyoacán,CDMX,39,1,973.2564103,,,3287.419719,129%
CHALMA DE GUADALUPE II,7230,985.96,19.55000993,-99.15431081,Gustavo A. Madero,CDMX,2,0,864,,,2259.706025,129%
CHALMA DE GUADALUPE I,7210,985.2473129,19.55538803,-99.15091227,Gustavo A. Madero,CDMX,2,0,864,,,2259.706025,129%
CRUZ BLANCA,5700,1034.499901,19.32105124,-99.32737122,Cuajimalpa,CDMX,3,0,633.3333333,,,2373.494583,129%
GRACIANO SANCHEZ,7210,985.96,19.55683048,-99.14727889,Gustavo A. Madero,CDMX,4,0,288.75,,,2271.287885,130%
CAMPESTRE POTRERO,9637,446.7779013,19.32905056,-98.97575821,Iztapalapa,CDMX,1,0,350000,,,1030.882429,131%
BUENAVISTA II,9760,928.538556,19.32685116,-99.02990997,Iztapalapa,CDMX,1,0,300,,,2148.457071,131%
CASTILLO GRANDE,7290,963.7799762,19.53806776,-99.1383248,Gustavo A. Madero,CDMX,0,0,0,,,2252.723734,134%
FRANCISCO VILLA,13529,822.85,19.24836773,-99.00049446,Tlahuac,CDMX,1,0,206,,,1932.398165,135%
HIPODROMO CONDESA,6170,4863.53384,19.40986558,-99.17883843,Cuauhtémoc,CDMX,1592,2,1879.379818,,,11427.68849,135%
LA PILA,5710,1002.972759,19.31826894,-99.33411936,Cuajimalpa,CDMX,0,0,0,,,2360.90339,135%
SAN JUAN IXTAYOPAN (PBLO),13500,820.4699076,19.24256498,-98.99652606,Tlahuac,CDMX,1,0,206,,,1932.398165,136%
JARDINES DEL LLANO-U.H. VILLA TLATEMPA,13550,820.4594302,19.23158026,-98.99170479,Tlahuac,CDMX,2,0,457,,,1936.467752,136%
TIERRA COLORADA,10926,884.74,19.27176982,-99.24421342,Magdalena Contreras,CDMX,0,0,0,,,2090.45425,136%
EL CARMEN,16790,743.5948846,19.25255464,-99.02850493,Xochimilco,CDMX,1,0,1390,,,1766.344843,138%
BENITO JUAREZ,7290,944.33,19.53249945,-99.13917465,Gustavo A. Madero,CDMX,0,0,0,,,2252.723734,139%
LA PASTORA,7310,945.7699182,19.52732622,-99.13805796,Gustavo A. Madero,CDMX,1,0,400,,,2256.317145,139%
EL RODEO,8510,951,19.39320139,-99.08526322,Iztacalco,CDMX,15,0,586.6666667,,,2269.835062,139%
SANTA CATARINA (AMPL),13150,810.6362937,19.31877226,-98.96229832,Tlahuac,CDMX,2,0,887.5,,,1935.091956,139%
EL ARBOLILLO,7530,944.33,19.53632457,-99.14113351,Gustavo A. Madero,CDMX,1,0,250,,,2256.796517,139%
LA MAGUEYERA,14654,790.0028571,19.24454544,-99.14593671,Tlalpan,CDMX,4,0,750,,,1891.185023,139%
HIPODROMO I,6170,6681.815132,19.41226787,-99.16937918,Cuauhtémoc,CDMX,1970,6,2007.241624,,,16010.9525,140%
CUAUTEPEC DE MADERO,7200,938.48,19.54562703,-99.13903566,Gustavo A. Madero,CDMX,0,0,0,,,2252.723734,140%
DEL BOSQUE,7230,938.48,19.5447288,-99.14297822,Gustavo A. Madero,CDMX,0,0,0,,,2252.723734,140%
GUADALUPE VICTORIA,7840,938.48,19.53929553,-99.14001731,Gustavo A. Madero,CDMX,0,0,0,,,2252.723734,140%
JAIME S EMILIANO G,7210,938.48,19.54778136,-99.13475855,Gustavo A. Madero,CDMX,0,0,0,,,2252.723734,140%
ZONA ESCOLAR I,7300,938.48,19.53886306,-99.14993835,Gustavo A. Madero,CDMX,1,0,250,,,2256.796517,140%
ZONA ESCOLAR II,7270,938.48,19.54159661,-99.14743419,Gustavo A. Madero,CDMX,1,0,250,,,2256.796517,140%
ZONA ESCOLAR ORIENTE,7339,938.48,19.53980112,-99.14313331,Gustavo A. Madero,CDMX,1,0,250,,,2256.796517,140%
CARLOS ZAPATA VELA,8040,1481,19.38234912,-99.09692812,Iztacalco,CDMX,3,2,518,,,3582.67201,142%
VALLE DE MADERO,7910,923.4826855,19.5504428,-99.13889921,Gustavo A. Madero,CDMX,1,0,223,,,2256.882804,144%
SANTA CATARINA YECAHUIZOTL (PBLO),13180,792.2435523,19.30989999,-98.96823781,Tlahuac,CDMX,3,0,728,,,1940.473423,145%
SOLIDARIDAD NACIONAL,7280,922.764589,19.53294239,-99.15383401,Gustavo A. Madero,CDMX,3,0,566.6666667,,,2265.527981,146%
CUAUTEPEC EL ALTO (PBLO),7700,914.8437966,19.55703149,-99.13394294,Gustavo A. Madero,CDMX,1,0,760,,,2255.166654,147%
XALPA I,9830,867.301334,19.33237355,-99.01526343,Iztapalapa,CDMX,0,0,0,,,2144.544078,147%
LA CARBONERA,10640,844.3346507,19.30084916,-99.25608576,Magdalena Contreras,CDMX,0,0,0,,,2090.45425,148%
NATIVITAS LA JOYA (AMPL),16900,711.5806716,19.23725006,-99.09378216,Xochimilco,CDMX,2,0,391.5,,,1774.407594,149%
SAN FRANCISCO TLALTENCO (PBLO),13600,1031.974865,19.29606173,-99.01735317,Tlahuac,CDMX,1,1,1944,,,2612.383012,153%
BENITO JUAREZ (AMPL),7259,883.2521607,19.53496056,-99.13806116,Gustavo A. Madero,CDMX,0,0,0,,,2252.723734,155%
SAN MIGUEL CUAUTEPEC,7109,884.1826866,19.55991797,-99.13590176,Gustavo A. Madero,CDMX,2,0,202,,,2261.821651,156%
CHICHICASPATL,14201,731.67,19.27566121,-99.24326639,Tlalpan,CDMX,1,0,360,,,1877.816183,157%
TLALMILLE,14659,730.7863043,19.25926223,-99.18601913,Tlalpan,CDMX,2,0,914.5,,,1880.915842,157%
LA PALMA,14479,734.5786861,19.24987853,-99.15708565,Tlalpan,CDMX,4,0,778,,,1891.09554,157%
EL DIVISADERO,14408,730.32,19.25331267,-99.15895491,Tlalpan,CDMX,2,0,906,,,1880.943006,158%
NUEVO RENACIMIENTO DE AXALCO,14408,730.32,19.25550323,-99.16138028,Tlalpan,CDMX,2,0,906,,,1880.943006,158%
VIVEROS DE COACTETLAN,14479,737.5062025,19.24428211,-99.15362715,Tlalpan,CDMX,6,0,1055.666667,,,1899.951641,158%
LOS CERRILLOS II,16799,684.7600499,19.24585363,-99.01618614,Xochimilco,CDMX,0,0,0,,,1765.915283,158%
PROGRESO TLALPAN,14408,730.32,19.25292981,-99.15679187,Tlalpan,CDMX,3,0,837.3333333,,,1886.034187,158%
ZACATIENDA,14650,730.32,19.25808429,-99.16407162,Tlalpan,CDMX,3,0,804,,,1886.140714,158%
ORIENTE (AMPL),14476,730.32,19.25236693,-99.1620407,Tlalpan,CDMX,3,0,722.6666667,,,1886.40064,158%
EL TRIANGULO,13460,744.7805306,19.28593392,-99.01465245,Tlahuac,CDMX,0,0,0,,,1928.184767,159%
LAS CRUCES,10360,801.4336467,19.31953467,-99.25490296,Magdalena Contreras,CDMX,0,0,0,,,2090.45425,161%
LOMAS DE ZARAGOZA,9740,818.063493,19.35279259,-98.99773086,Iztapalapa,CDMX,0,0,0,,,2144.544078,162%
EL OCOTAL,10640,796.9492647,19.30283703,-99.25839423,Magdalena Contreras,CDMX,1,0,600,,,2093.4085,163%
TEZONTITLA-ZOMPANTITLA,13900,727.6731148,19.29646975,-99.00284641,Tlahuac,CDMX,0,0,0,,,1928.184767,165%
SAN LUIS TLAXIALTEMALCO (PBLO),16610,667.5263405,19.25697348,-99.03567959,Xochimilco,CDMX,1,0,453,,,1769.339317,165%
EL TIANGUILLO,5400,890.9928195,19.32426332,-99.32299255,Cuajimalpa,CDMX,3,0,633.3333333,,,2373.494583,166%
LUIS DONALDO COLOSIO,7164,845.1493137,19.56137735,-99.1451681,Gustavo A. Madero,CDMX,2,0,202,,,2261.821651,168%
TIERRA BLANCA,13549,721.9337692,19.23867388,-99.00330243,Tlahuac,CDMX,1,0,206,,,1932.398165,168%
POPO,11480,2970.45,19.44574092,-99.19965227,Miguel Hidalgo,CDMX,518,5,5964.106178,,,7968.559024,168%
MALACATES,7201,836.7047838,19.57379866,-99.13299919,Gustavo A. Madero,CDMX,0,0,0,,,2252.723734,169%
POPO (AMPL),11490,2970.45,19.44466558,-99.19688958,Miguel Hidalgo,CDMX,528,5,5917.710227,,,8017.42465,170%
SAN MIGUEL TEOTONGO I,9699,786.94,19.35101741,-98.99166199,Iztapalapa,CDMX,0,0,0,,,2144.544078,173%
PARAJE 38,14657,686.67,19.26508081,-99.20830836,Tlalpan,CDMX,3,0,668.6666667,,,1886.573214,175%
SAN MIGUEL TEOTONGO IV,9699,778.9285879,19.33717638,-98.98852996,Iztapalapa,CDMX,0,0,0,,,2144.544078,175%
ATOCPA SUR,14657,679.26,19.25440104,-99.18542385,Tlalpan,CDMX,0,0,0,,,1874.094939,176%
PEA ALTA,13640,697.9574807,19.23615067,-99.00147071,Tlahuac,CDMX,0,0,0,,,1928.184767,176%
LA PRIMAVERA,14734,680.2001935,19.26693484,-99.20267747,Tlalpan,CDMX,2,0,303,,,1882.870079,177%
VERANO,14657,679.26,19.26507991,-99.20130468,Tlalpan,CDMX,2,0,303,,,1882.870079,177%
HIPODROMO II,6170,5397.929627,19.40681455,-99.1726369,Cuauhtémoc,CDMX,1763,6,1890.47249,,,15002.87645,178%
SAN MIGUEL TEOTONGO III,9690,758.9624709,19.3409788,-98.98762401,Iztapalapa,CDMX,0,0,0,,,2144.544078,183%
SANTA CRUZ CHAVARRIETA,16840,619.9788406,19.22749341,-99.1215844,Xochimilco,CDMX,1,0,3000,,,1761.199589,184%
LOMAS DE LA ESTANCIA I,9838,749.7942143,19.33895354,-99.00615673,Iztapalapa,CDMX,1,0,720,,,2147.114831,186%
EL ROSARIO,13540,673.1385915,19.2416746,-99.00457,Tlahuac,CDMX,1,0,206,,,1932.398165,187%
6 DE JUNIO,7788,781.7716822,19.55060371,-99.12587046,Gustavo A. Madero,CDMX,1,0,760,,,2255.166654,188%
LA CRUZ,8910,805,19.40332529,-99.11607147,Iztacalco,CDMX,28,0,952.1071429,,,2331.999744,190%
MIGUEL DE LA MADRID HURTADO,9838,740.82,19.34353648,-99.00314896,Iztapalapa,CDMX,2,0,760,,,2151.858734,190%
PARAJES BUENAVISTA (TETECON),9706,735.2566667,19.3234803,-99.02887485,Iztapalapa,CDMX,0,0,0,,,2144.544078,192%
SANTIAGO NORTE,8900,767,19.39254948,-99.12427591,Iztacalco,CDMX,10,0,611,,,2245.39862,193%
EMILIANO ZAPATA 1A,13720,653.5511261,19.21090578,-98.97197001,Tlahuac,CDMX,0,0,0,,,1928.184767,195%
SAN ANTONIO TECOMITL (PBLO),12100,670.6858363,19.2181575,-98.99447297,Milpa Alta,CDMX,2,0,257,,,1991.196742,197%
XALPA,5730,793.0218939,19.31455257,-99.33110437,Cuajimalpa,CDMX,0,0,0,,,2360.90339,198%
IXTLAHUACAN,9690,719.1766427,19.34405526,-98.99841147,Iztapalapa,CDMX,0,0,0,,,2144.544078,198%
CONDESA,6140,4945.298461,19.4150294,-99.17655697,Cuauhtémoc,CDMX,1864,5,2062.8936,,,14808.83153,199%
LOMAS DE LA ESTANCIA II,9830,716.9187455,19.33633254,-99.00980746,Iztapalapa,CDMX,1,0,720,,,2147.114831,199%
TENORIOS (AMPL),9690,715.9725703,19.32732356,-99.02022827,Iztapalapa,CDMX,0,0,0,,,2144.544078,200%
COLA DE PATO,5750,790.69,19.30590659,-99.33956453,Cuajimalpa,CDMX,2,0,703.5,,,2368.398608,200%
LOS CERRILLOS III,16780,580.8960659,19.25023551,-99.02183122,Xochimilco,CDMX,1,0,1390,,,1766.344843,204%
VILLA MILPA ALTA (PBLO),12700,650.2363138,19.19223946,-99.02348393,Milpa Alta,CDMX,2,0,370,,,1990.835616,206%
CASTILLO GRANDE (AMPL),7258,734.45,19.53675795,-99.13685638,Gustavo A. Madero,CDMX,0,0,0,,,2252.723734,207%
3 DE MAYO,13429,615.5569912,19.29716475,-98.99550993,Tlahuac,CDMX,0,0,0,,,1928.184767,213%
PALMATITLA,7210,716.6828314,19.55181965,-99.13227939,Gustavo A. Madero,CDMX,1,0,760,,,2255.166654,215%
INPI PICOS,8760,706,19.3877706,-99.10307932,Iztacalco,CDMX,6,0,458.1666667,,,2226.400105,215%
AHUEHUETES,7530,711.6815449,19.54601626,-99.13122056,Gustavo A. Madero,CDMX,0,0,0,,,2252.723734,217%
LOPEZ PORTILLO,13450,816.070998,19.30246197,-99.02114047,Tlahuac,CDMX,1,1,1944,,,2612.383012,220%
SAN MIGUEL TEOTONGO II,9690,664.8369767,19.34529205,-98.99021378,Iztapalapa,CDMX,0,0,0,,,2144.544078,223%
EMILIANO ZAPATA (AMPL),9699,654.2590195,19.33913137,-98.97889839,Iztapalapa,CDMX,2,0,304.5,,,2153.314425,229%
SANTA CECILIA TEPETLAPA (PBLO),16880,534.2387631,19.21718715,-99.0993252,Xochimilco,CDMX,2,0,5009,,,1759.650943,229%
AVIACION CIVIL,15740,2051.111027,19.41424763,-99.07796777,Venustiano Carranza,CDMX,42,7,596.8809524,,,6821.484624,233%
SANTO TOMAS AJUSCO (PBLO),14839,564.8456019,19.21827803,-99.20676232,Tlalpan,CDMX,2,0,1289.5,,,1879.717413,233%
TLALPEXCO,7188,676.5039212,19.54660282,-99.12591314,Gustavo A. Madero,CDMX,0,0,0,,,2252.723734,233%
VISTA HERMOSA,7410,672.9,19.54777697,-99.12243322,Gustavo A. Madero,CDMX,0,0,0,,,2252.723734,235%
COCOYOTES (AMPL),7188,672.9,19.55079956,-99.12792479,Gustavo A. Madero,CDMX,1,0,760,,,2255.166654,235%
CUATRO ARBOLES,15740,2057.306201,19.41704064,-99.08415784,Venustiano Carranza,CDMX,65,7,685.6769231,,,6933.250763,237%
SAN JERONIMO MIACATLAN (PBLO),12800,585.2124186,19.1919577,-99.00603845,Milpa Alta,CDMX,0,0,0,,,1982.274595,239%
BAHIA (U HAB),15930,2042.49,19.41623536,-99.08335231,Venustiano Carranza,CDMX,65,7,666.6615385,,,6933.311532,239%
PARQUE METROPOLITANO,7210,660.7663636,19.56808445,-99.1314605,Gustavo A. Madero,CDMX,0,0,0,,,2252.723734,241%
LA FORESTAL,7440,657.1487065,19.56306359,-99.13108878,Gustavo A. Madero,CDMX,0,0,0,,,2252.723734,243%
LA MAGDALENA PETLACALCO (PBLO),14710,543.9569146,19.23396677,-99.17948934,Tlalpan,CDMX,1,0,2250,,,1871.776102,244%
SAN MIGUEL AJUSCO (PBLO),14780,543.2021313,19.22747192,-99.20190688,Tlalpan,CDMX,1,0,2500,,,1870.97715,244%
PLAN DE AYALA,14476,548.117907,19.23907478,-99.14898654,Tlalpan,CDMX,4,0,750,,,1891.185023,245%
LOMAS DE CUAUTEPEC,7270,647.6911059,19.56899814,-99.13534575,Gustavo A. Madero,CDMX,0,0,0,,,2252.723734,248%
EL MOLINO,5000,2955.958295,19.36569044,-99.28247036,Cuajimalpa,CDMX,87,11,1306.83908,,,10321.49876,249%
JAIME TORRES BODET,13530,553.3607859,19.23078031,-98.99866339,Tlahuac,CDMX,1,0,200,,,1932.41734,249%
LA FORESTAL 2,7140,636.5138294,19.56719582,-99.12696484,Gustavo A. Madero,CDMX,0,0,0,,,2252.723734,254%
LA FORESTAL 1,7140,635.32,19.56760546,-99.12799916,Gustavo A. Madero,CDMX,0,0,0,,,2252.723734,255%
TLACAELEL,7750,637.2465934,19.55950237,-99.1446491,Gustavo A. Madero,CDMX,2,0,202,,,2261.821651,255%
JUVENTINO ROSAS,7230,635.32,19.56275693,-99.13482138,Gustavo A. Madero,CDMX,1,0,202,,,2256.949916,255%
COMPOSITORES MEXICANOS,7230,635.32,19.56561995,-99.14042392,Gustavo A. Madero,CDMX,2,0,202,,,2261.821651,256%
PRADOS DE CUAUTEPEC,7164,635.32,19.56132356,-99.14196754,Gustavo A. Madero,CDMX,2,0,202,,,2261.821651,256%
SAN ANTONIO,7160,635.32,19.55998007,-99.1375459,Gustavo A. Madero,CDMX,2,0,202,,,2261.821651,256%
TEPETATAL,7300,635.32,19.56249798,-99.13797876,Gustavo A. Madero,CDMX,2,0,202,,,2261.821651,256%
LOMA DE LA PALMA,7160,635.5297129,19.55471335,-99.14065321,Gustavo A. Madero,CDMX,3,0,209,,,2266.671016,257%
QUETZALCOATL 3,7160,635.32,19.55913676,-99.14084819,Gustavo A. Madero,CDMX,3,0,209,,,2266.671016,257%
LA FORESTAL 3,7149,626.5444133,19.56997804,-99.12906281,Gustavo A. Madero,CDMX,0,0,0,,,2252.723734,260%
LOMAS DE SAN BERNABE (AMPL),10369,583.5530545,19.30829602,-99.26939189,Magdalena Contreras,CDMX,5,0,556.2,,,2113.035418,262%
LA MAGUEYERA,9750,602.5510932,19.3207928,-99.04416322,Iztapalapa,CDMX,12,0,503.8333333,,,2201.394747,265%
EL ARENAL,14657,514.4148,19.20533519,-99.13906476,Tlalpan,CDMX,2,0,700,,,1881.601343,266%
SAN MIGUEL TOPILEJO (PBLO),14500,512.1666246,19.20025293,-99.14399055,Tlalpan,CDMX,2,0,700,,,1881.601343,267%
HUITZICO-LA POBLANITA,9638,276.2841346,19.32596209,-98.97915662,Iztapalapa,CDMX,1,0,350000,,,1030.882429,273%
FRACCIONAMIENTO COYUYA,8320,627,19.40045813,-99.11496305,Iztacalco,CDMX,33,0,871.3939394,,,2356.616365,276%
VALLE VERDE,14655,497.6538362,19.24669337,-99.14274262,Tlalpan,CDMX,0,0,0,,,1874.094939,277%
LA VENTA,5520,626.7161111,19.33383148,-99.31010168,Cuajimalpa,CDMX,1,0,600,,,2363.857639,277%
SAN PEDRO ATOCPAN (PBLO),12200,524.3812246,19.20121106,-99.04972581,Milpa Alta,CDMX,0,0,0,,,1982.274595,278%
NUEVA STA ANITA,8630,621,19.39896853,-99.12684743,Iztacalco,CDMX,39,0,713.4615385,,,2386.351499,284%
COCOYOTES,7190,585.93,19.54826579,-99.13079116,Gustavo A. Madero,CDMX,0,0,0,,,2252.723734,284%
GENERAL FELIPE BERRIOZABAL,7220,585.93,19.55509025,-99.12824178,Gustavo A. Madero,CDMX,1,0,760,,,2255.166654,285%
LA CASILDA,7180,585.93,19.55624617,-99.12551201,Gustavo A. Madero,CDMX,1,0,760,,,2255.166654,285%
MALACATES (AMPL),7170,581.8569497,19.57685433,-99.13079616,Gustavo A. Madero,CDMX,0,0,0,,,2252.723734,287%
SAN ANDRES AHUAYUCAN (PBLO),16888,450.897672,19.22410847,-99.10675915,Xochimilco,CDMX,1,0,480,,,1769.25303,292%
SAN FRANCISCO TECOXPA (PBLO),12700,498.9625882,19.19659512,-99.00494854,Milpa Alta,CDMX,0,0,0,,,1982.274595,297%
LA ESTACION,9750,536.2875758,19.31494015,-99.04217573,Iztapalapa,CDMX,3,0,1213.666667,,,2155.280637,302%
VERONICA CASTRO,7144,557.55,19.57317046,-99.12919566,Gustavo A. Madero,CDMX,0,0,0,,,2252.723734,304%
ARBOLEDAS DE CUAUTEPEC (AMPL),7750,539.7326437,19.56537224,-99.12570825,Gustavo A. Madero,CDMX,0,0,0,,,2252.723734,317%
GUADALUPE,16900,420.7036364,19.21826352,-99.12079882,Xochimilco,CDMX,0,0,0,,,1765.915283,320%
ARBOLEDAS DE CUAUTEPEC,7240,525.625509,19.56117933,-99.1250456,Gustavo A. Madero,CDMX,1,0,760,,,2255.166654,329%
EMILIANO ZAPATA 2A,13720,439.94,19.2074232,-98.96834519,Tlahuac,CDMX,0,0,0,,,1928.184767,338%
SAN AGUSTIN OHTENCO (PBLO),12600,450.9285185,19.1936118,-99.01209346,Milpa Alta,CDMX,0,0,0,,,1982.274595,340%
SAN FRANCISCO APOLOCALCO,9637,473.9728455,19.32905405,-98.9692666,Iztapalapa,CDMX,0,0,0,,,2144.544078,352%
JARDINES DE SAN JUAN,14830,412.5821387,19.21139903,-99.18720143,Tlalpan,CDMX,0,0,0,,,1874.094939,354%
MIRAVALLE,9696,470.4192222,19.33594356,-98.99784993,Iztapalapa,CDMX,0,0,0,,,2144.544078,356%
TLAZINTLA,8900,501,19.39652929,-99.11170486,Iztacalco,CDMX,31,0,734.5806452,,,2347.310123,369%
SAN SALVADOR CUAUHTENCO (PBLO),12300,419.3317143,19.1922759,-99.09067351,Milpa Alta,CDMX,2,0,800,,,1989.461418,374%
SANTA ANA TLACOTENCO (PBLO),12940,410.7888596,19.17467132,-98.99756864,Milpa Alta,CDMX,0,0,0,,,1982.274595,383%
CUITLAHUAC,13000,397.67,19.26082962,-99.01766111,Tlahuac,CDMX,0,0,0,,,1928.184767,385%
TEMPILULI,13360,397.67,19.28165553,-99.02735533,Tlahuac,CDMX,0,0,0,,,1928.184767,385%
LA DRAGA,13273,397.67,19.28409484,-99.04313424,Tlahuac,CDMX,1,0,198,,,1932.423732,386%
SAN MIGUEL  XICALCO (PBLO),14490,389.147459,19.23467221,-99.16430712,Tlalpan,CDMX,5,0,1067.6,,,1895.041769,387%
SAN NICOLAS TETELCO (PBLO),13730,392.4294693,19.21689603,-98.97286085,Tlahuac,CDMX,0,0,0,,,1928.184767,391%
TEPANTITLAMILCO,13700,390.25375,19.21950188,-98.97110152,Tlahuac,CDMX,0,0,0,,,1928.184767,394%
SAN FCO XICALTONGO,8619,455,19.39617725,-99.12502099,Iztacalco,CDMX,17,0,608.0588235,,,2279.510167,401%
DEGOLLADO,9704,422.5714764,19.31942783,-99.0427188,Iztapalapa,CDMX,12,0,503.8333333,,,2201.394747,421%
