nombre_col,codigo_postal,prom_valor_unitario_suelo,latitud,longitud,alcaldia,estado
JOSE MA MORELOS Y PAVON (U HAB),9230,1290.96,19.3737154,-99.02713857,Iztapalapa,CDMX
JUAN ESCUTIA III,9230,1835.013661,19.38683137,-99.03240332,Iztapalapa,CDMX
LA JOYA,9230,1290.96,19.37283089,-99.03134182,Iztapalapa,CDMX
PARAISO (AMPL),9230,1290.96,19.37751254,-99.0325134,Iztapalapa,CDMX
PEON VIEJO (U HAB),9230,1290.96,19.37603381,-99.02952835,Iztapalapa,CDMX
EJERCITO DE ORIENTE (U HAB) I,9239,2277.83839,19.36931211,-99.02597584,Iztapalapa,CDMX
EJERCITO DE ORIENTE (U HAB) II,9239,2300.6,19.36846042,-99.0301722,Iztapalapa,CDMX
ALBARRADAS (U HAB),9240,2598.35,19.35670999,-99.06197745,Iztapalapa,CDMX
LAS AMERICAS (U HAB),9240,2598.35,19.35673216,-99.06367948,Iztapalapa,CDMX
LA REGADERA,9260,2559.551569,19.35303224,-99.0636712,Iztapalapa,CDMX
VICENTE GUERRERO SUPER MANZANA 5 (U HAB),9280,1702.71,19.3542944,-99.05149375,Iztapalapa,CDMX
PREDIO SANTA CRUZ MEYEHUALCO,9290,1087.8,19.35174164,-99.04829801,Iztapalapa,CDMX
NORMA ISSSTE (U HAB),9300,2308.67,19.36380411,-99.07687349,Iztapalapa,CDMX
LA COLMENA,9310,2053.05024,19.36876104,-99.00177725,Iztapalapa,CDMX
CUCHILLAS DEL MORAL (U HAB),9319,2804.676294,19.3846596,-99.07065712,Iztapalapa,CDMX
M MAZA DE JUAREZ (U HAB),9330,2271.425489,19.36983956,-99.06977001,Iztapalapa,CDMX
LEYES DE REFORMA 2A SECCION,9340,1562.149689,19.36898464,-99.067533,Iztapalapa,CDMX
ERMITA ZARAGOZA (U HAB) I,9360,1891.709461,19.36314788,-98.9978889,Iztapalapa,CDMX
PRIVADA GAVILAN (U HAB),9369,2308.67,19.35959926,-99.07646557,Iztapalapa,CDMX
SIDERAL,9370,2005.48,19.37356678,-99.06565409,Iztapalapa,CDMX
LA ASUNCION (BARR),9400,2286.102713,19.36349131,-99.09186872,Iztapalapa,CDMX
JARDINES DE CHURUBUSCO,9420,2443.916358,19.37501689,-99.10649216,Iztapalapa,CDMX
LA NUEVA ROSITA,9420,2455.34,19.37751753,-99.10594011,Iztapalapa,CDMX
PURISIMA ATLAZOLPA,9429,2455.34,19.37997736,-99.10816777,Iztapalapa,CDMX
EL TRIUNFO,9430,2718.98,19.37754308,-99.12018879,Iztapalapa,CDMX
LOS PICOS VI B,9430,1955.51,19.37973415,-99.10471481,Iztapalapa,CDMX
MAGDALENA ATLAZOLPA (PBLO),9430,2699.161365,19.37574294,-99.11158954,Iztapalapa,CDMX
EL RETOO,9440,2975.641236,19.37185897,-99.12535251,Iztapalapa,CDMX
BANJIDAL,9470,2722.10575,19.36266597,-99.13719605,Iztapalapa,CDMX
JUSTO SIERRA,9470,2689.955952,19.36240918,-99.13482796,Iztapalapa,CDMX
MODELO (U),9470,3126.917294,19.36388119,-99.12515795,Iztapalapa,CDMX
SINATEL,9479,2745.306639,19.36121944,-99.13249221,Iztapalapa,CDMX
SINATEL (AMPL),9479,2662.33,19.36561776,-99.13012622,Iztapalapa,CDMX
XOPA (U HAB),9480,2662.33,19.36029545,-99.124986,Iztapalapa,CDMX
ZACAHUITZCO,9490,3002.2,19.37405563,-99.13427085,Iztapalapa,CDMX
ART 4TO CONSTITUCIONAL (U HAB),9500,1290.96,19.36784496,-99.0340998,Iztapalapa,CDMX
FUENTES DE ZARAGOZA (U HAB),9510,1199.91,19.36933539,-99.00727076,Iztapalapa,CDMX
PARAISO,9510,1319.888249,19.37631147,-99.03281796,Iztapalapa,CDMX
EL EDEN,9530,1087.8,19.36461133,-99.01433168,Iztapalapa,CDMX
LA JOYITA,9530,1199.91,19.37585486,-99.02639064,Iztapalapa,CDMX
SOLIDARIDAD EL SALADO (U HAB),9540,1199.91,19.37287018,-99.00696757,Iztapalapa,CDMX
SAN ANDRES TETEPILCO (PBLO),9550,3002.2,19.37228459,-99.13088006,Iztapalapa,CDMX
GAVILAN (U HAB),9560,2308.67,19.35847876,-99.07505653,Iztapalapa,CDMX
MONTE ALBAN,9570,1087.8,19.3544605,-99.02047137,Iztapalapa,CDMX
SAN SEBASTIAN TECOLOXTITLAN (PBLO),9570,1087.8,19.36170031,-99.01583859,Iztapalapa,CDMX
SANTA MARTHA ACATITLA SUR (AMPL),9570,1256.98,19.36421451,-99.02138434,Iztapalapa,CDMX
CAROLOS PACHECO (U HAB),9578,1290.96,19.36401188,-99.02996526,Iztapalapa,CDMX
EJERCITO DE AGUA PRIETA,9578,1290.96,19.36804511,-99.03710422,Iztapalapa,CDMX
STA MARTHA ACATITLA NTE (AMPL) II,9590,1278.691775,19.37569319,-99.01328781,Iztapalapa,CDMX
PURISIMA I,9600,1727.15,19.36486212,-99.0538809,Iztapalapa,CDMX
SANTA MARTHA ACATITLA_(PBLO),9638,1516.417275,19.36025376,-99.00688767,Iztapalapa,CDMX
EJTO DE OTE II (U HAB),9640,1585.284673,19.38147433,-99.0350975,Iztapalapa,CDMX
SANTA MARTHA ACATITLA,9651,1297.536407,19.37074731,-99.01946656,Iztapalapa,CDMX
PARAJE ZACATEPEC,9660,1112.814496,19.3553461,-99.01820123,Iztapalapa,CDMX
SAN MIGUEL (BARR),9660,2448.576891,19.35613764,-99.07865812,Iztapalapa,CDMX
XALPA III,9670,965.959515,19.33866652,-99.0178169,Iztapalapa,CDMX
BARRANCAS DE GUADALUPE,9689,201.73,19.32732982,-99.02295952,Iztapalapa,CDMX
TENORIOS (AMPL),9690,715.9725703,19.32732356,-99.02022827,Iztapalapa,CDMX
MIRAVALLE,9696,470.4192222,19.33594356,-98.99784993,Iztapalapa,CDMX
"SAN PABLO I, II Y V-LOMAS DEL PARAISO",9696,362.3551688,19.33363656,-99.00530461,Iztapalapa,CDMX
2A AMPLIACION SANTIAGO ACAHUALTEPEC I,9698,1090.010329,19.3485045,-99.01403314,Iztapalapa,CDMX
2A AMPLIACION SANTIAGO ACAHUALTEPEC II,9698,1050.811697,19.34601201,-99.00875471,Iztapalapa,CDMX
EMILIANO ZAPATA (AMPL),9699,654.2590195,19.33913137,-98.97889839,Iztapalapa,CDMX
SAN MIGUEL TEOTONGO I,9699,786.94,19.35101741,-98.99166199,Iztapalapa,CDMX
SAN MIGUEL TEOTONGO IV,9699,778.9285879,19.33717638,-98.98852996,Iztapalapa,CDMX
CONSTITUCION DE 1917 II,9700,2529.258392,19.34892079,-99.05774399,Iztapalapa,CDMX
FUERTE DE LORETO - LA ANTENA (U HAB),9700,1290.96,19.36555164,-99.03197506,Iztapalapa,CDMX
