nombre_col,codigo_postal,prom_valor_unitario_suelo,latitud,longitud,alcaldia,estado
SAN ANDRES TOTOLTEPEC (PBLO),14659,1230.295153,19.25091951,-99.17035126,Tlalpan,CDMX
TETENCO (PJE),14659,1478.488434,19.26355729,-99.18029403,Tlalpan,CDMX
TLALMILLE,14659,730.7863043,19.25926223,-99.18601913,Tlalpan,CDMX
OCOTLA - OCOTLA CHICO,14700,274.53,19.21302926,-99.16682765,Tlalpan,CDMX
LA MAGDALENA PETLACALCO (PBLO),14710,543.9569146,19.23396677,-99.17948934,Tlalpan,CDMX
LOMAS HIDALGO,14720,931.31,19.27431602,-99.21501768,Tlalpan,CDMX
SANTA URSULA XITLA,14720,3180.798242,19.28051003,-99.17889655,Tlalpan,CDMX
CULTURA MAYA,14730,1276.87,19.27609537,-99.22300709,Tlalpan,CDMX
LOS  ENCINOS,14730,1276.87,19.27749891,-99.22723763,Tlalpan,CDMX
SAN LORENZO HUIPULCO,14730,2565.952813,19.29494132,-99.15040451,Tlalpan,CDMX
LA PRIMAVERA,14734,680.2001935,19.26693484,-99.20267747,Tlalpan,CDMX
PEDREGAL DE SN NICOLAS 4A SECC II,14735,1283.84,19.27898267,-99.23318382,Tlalpan,CDMX
LOMAS DE CUILOTEPEC,14737,848.53,19.27092951,-99.23234732,Tlalpan,CDMX
BOSQUES DEL PEDREGAL,14738,848.89622,19.27203298,-99.23911758,Tlalpan,CDMX
FUENTES DEL PEDREGAL,14738,5336.174726,19.30504319,-99.22535441,Tlalpan,CDMX
PEDREGAL DE SN NICOLAS 4A SECC I,14738,999.628663,19.27729081,-99.23982839,Tlalpan,CDMX
VISTAS DEL PEDREGAL,14738,848.53,19.27233151,-99.23474184,Tlalpan,CDMX
LOMAS DE  PADIERNA I,14740,1500.45,19.29394979,-99.2273543,Tlalpan,CDMX
2 DE OCTUBRE,14748,854.6881688,19.27226763,-99.23067883,Tlalpan,CDMX
BELVEDERE,14748,931.31,19.26931138,-99.22702401,Tlalpan,CDMX
LOMAS ALTAS DE PADIERNA SUR,14748,931.31,19.27315454,-99.2262846,Tlalpan,CDMX
CHIMILLI,14749,931.31,19.26962455,-99.21807021,Tlalpan,CDMX
MIRADOR I,14749,931.31,19.27131807,-99.21939779,Tlalpan,CDMX
MIRADOR II,14749,931.31,19.27022962,-99.2231328,Tlalpan,CDMX
HEROES DE 1910,14760,305.1988,19.24566291,-99.23637496,Tlalpan,CDMX
LOMAS DE TEPEMECATL,14760,326.8063636,19.24073262,-99.23874751,Tlalpan,CDMX
SAN MIGUEL AJUSCO (PBLO),14780,543.2021313,19.22747192,-99.20190688,Tlalpan,CDMX
JARDINES DE SAN JUAN,14830,412.5821387,19.21139903,-99.18720143,Tlalpan,CDMX
SANTO TOMAS AJUSCO (PBLO),14839,564.8456019,19.21827803,-99.20676232,Tlalpan,CDMX
CANTERA PUENTE DE PIEDRA,14900,2558.823699,19.2991218,-99.16447213,Tlalpan,CDMX
PARRES EL GUARDA (PBLO),14900,237.9637607,19.13545631,-99.17357847,Tlalpan,CDMX
PEDREGAL DE SN NICOLAS 1A SECC,14900,1152.485331,19.29360959,-99.23523987,Tlalpan,CDMX
SAN MIGUEL TOXIAC,14900,187.49,19.20671416,-99.15506153,Tlalpan,CDMX
PEDREGAL DE LAS AGUILAS,14439,1586.24,19.27187085,-99.17561862,Tlalpan,CDMX
AMPLIACION MIGUEL HIDALGO 2A SECC,14250,2091.01353,19.28183907,-99.1973637,Tlalpan,CDMX
JUVENTUD UNIDA,14647,1786.39,19.26878507,-99.15296322,Tlalpan,CDMX
ARENAL PUERTA TEPEPAN,14610,3651.08,19.282982,-99.14426953,Tlalpan,CDMX
VALLE ESCONDIDO,14600,3101.744755,19.27860569,-99.14362415,Tlalpan,CDMX
LA TORTUGA XOLALPA-HCO COLEGIO MILITAR,14653,1548.988684,19.26652487,-99.14700715,Tlalpan,CDMX
VALLE DE TEPEPAN,14646,1962.595758,19.27237367,-99.14580896,Tlalpan,CDMX
HEROES DE PADIERNA II,14200,1427.1,19.28060693,-99.21982914,Tlalpan,CDMX
COAPA 2A SECCION-RAMOS MILLAN,14357,3427.677115,19.29967499,-99.11805149,Tlalpan,CDMX
